@relation Review_sentiment


@attribute adjective_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.052000000000000046,4
0.6778,2
2.1622999999999997,5
-0.5073,1
0.1169,4
0,2
0.3474,2
0.8127,2
1.2909000000000002,3
2.6669,5
0.24970000000000003,3
0.3274,5
-0.0167,1
-0.2715,4
2.1299999999999994,4
2.1540999999999997,5
1.5173999999999999,3
1.1595,3
0.36679999999999996,1
1.3402,1
-1.0172,1
0.393,5
1.8684999999999998,3
0.004,1
-0.046000000000000096,3
-2.8533,4
1.2498,5
0.393,5
1.137,2
0.7384,1
0.6529999999999999,4
0.3185,4
1.1095,5
1.7938,5
1.5228,2
0.04700000000000004,1
0.1169,4
0.12699999999999997,2
0,3
0.27999999999999997,3
0.5398000000000001,2
0.004,5
0.4582,2
1.2462,5
0.004,3
0.5614,1
0.7195,2
-0.7666,4
-0.5309000000000001,4
0.058699999999999974,1
-1.182,4
0.5052,5
0.6028,4
-0.038599999999999995,1
0.12979999999999992,1
-0.0907,5
0.6428,3
0.8568999999999999,1
6.063899999999996,5
4.9052,4
-0.3447,3
0.5138999999999999,3
0.6597,1
0.7116,4
0.5094,2
0.9024999999999999,2
0.37079999999999996,2
-0.5899000000000001,2
0.2582999999999999,3
0,3
0,1
0.13680000000000003,3
0.004,3
0.004,4
0.125,4
-0.8593999999999999,1
-0.16059999999999994,2
0.9702999999999999,1
0.7432,5
-0.2036,1
-0.16490000000000002,4
0.5133,5
-0.38520000000000004,1
-0.02729999999999999,5
1.4604,2
0.9913,3
-0.31370000000000003,1
-0.18579999999999997,3
0.5073,5
1.1264,4
0.9724999999999999,3
1.4379000000000002,4
0.12090000000000001,2
-0.16990000000000002,5
1.1614,5
0,4
1.5925000000000002,3
-0.4727,1
1.8591999999999997,2
0.3687000000000001,4
0,2
1.8613,5
-1.0755,1
0.5836,2
1.6251,3
0.6316999999999998,2
0.058699999999999974,3
1.5321000000000002,4
0.9129,2
0,1
1.7307000000000001,5
1.6987999999999999,5
-0.16880000000000014,3
0.3972,5
-0.6355,1
-0.1996,2
1.1951999999999998,3
0.8503000000000001,2
0.30479999999999996,4
-0.8115000000000001,4
-0.9214,1
-0.6968,1
-1.0407,2
0.65,5
0.0032000000000000006,5
-0.1871,2
0.9818,4
0.9617,3
0.9312000000000001,3
1.7609000000000004,5
-0.635,3
0.3756,4
1.8803999999999998,5
0,1
0.004,1
2.198,5
-0.293,2
0.7472,4
0.2248,3
0.3716,3
-0.1996,2
-2.9939999999999998,1
0.4671,4
0,1
0.3694,1
0.012,1
-0.24860000000000004,3
-0.05470000000000014,3
0,3
1.1661000000000001,5
2.4433,5
-0.0048,2
-1.0903,1
0.9246,4
0,4
-0.0167,4
-0.9206,2
0.8416,5
1.1675999999999997,4
0.3589,5
-1.0896,2
0.1255,2
0.3716,5
0.29730000000000006,2
1.3804,3
0.7665,4
-0.3031,3
0.9370000000000002,4
0,1
0.26330000000000003,2
0.6376,5
0.4789,2
2.818,5
1.1028,4
-0.9905999999999999,4
0,5
0,5
-0.1969,1
4.7155999999999985,4
-1.3124,1
0.10009999999999997,2
-0.0048,1
0.11460000000000002,5
-0.7706,2
-0.8922,2
-0.8680999999999999,3
1.2047,5
-0.2595,4
-0.0048,4
-0.23629999999999998,3
-0.7513,3
3.7735,4
-0.0007999999999999995,4
-0.021,1
0.3756,3
1.1361999999999999,3
0,4
-0.4971,1
0,3
0,5
0,5
-1.3691999999999998,2
0.8509,2
0.10620000000000002,2
0.6785999999999999,1
-0.37759999999999994,3
0,4
0,3
0.7658,5
-0.10699999999999996,1
0,1
-3.5820999999999996,1
-1.9853999999999998,4
1.0537,5
-0.40119999999999995,1
-0.1739,2
-0.6602,2
0.7222,3
-0.0048,3
-1.5095999999999998,2
1.5341,4
0.2275,5
0.08419999999999997,3
1.0024,5
-2.1303,1
0.4449,5
0.030299999999999994,2
0.3557,1
0.2713000000000002,3
1.7959,5
-0.7758999999999999,3
3.5673000000000004,5
-0.35380000000000006,3
1.3353000000000002,3
-0.1493,3
1.3115999999999999,3
-0.0048,1
0,1
3.6925999999999988,5
0.3694,5
0.8434,3
0.747,1
-0.8130999999999999,2
0.397,2
-0.7666,1
-0.8279,1
0.9296999999999999,4
0.30009999999999987,4
0.09289999999999998,1
0.5085,3
1.9929000000000003,1
0.5878,4
2.1635999999999997,4
-0.0012999999999999678,2
-0.2715,1
-1.6295,2
1.1301,4
0.2302,2
-1.8681999999999999,2
2.4501,4
-0.5309,3
4.133099999999993,4
0.3253,5
0.2232,5
-0.31229999999999997,4
1.4415,4
0.7646,5
-0.8988,2
-0.9206,2
0.5639,2
-2.1601,2
-0.6840999999999999,2
-0.1473,1
0.2009,3
-2.2139,2
1.0686,4
0.1121,3
0.9389000000000001,3
1.0172,2
0.6719999999999999,5
0.4949,3
0,4
0.3694,4
1.1838,5
-0.09810000000000002,1
0,1
1.4299,5
0.6146,2
1.9772999999999998,5
0.0032000000000000006,1
0,2
1.0434000000000005,3
2.5384,4
-0.0849,1
0,5
-0.378,3
4.8334,4
1.758,1
0,1
1.7613,5
0.4908,3
1.3053,5
0.014400000000000003,1
0.6496,4
0.004,3
-0.3236999999999999,4
-0.1467,3
7.1011999999999995,4
0.3756,4
0.393,5
0,1
0.37479999999999997,3
0.9757,5
2.3605,4
-0.1537,2
1.1016,5
0.9569000000000001,2
-1.1078000000000001,1
0.208,2
0.4632,2
-0.33709999999999996,3
0,5
-1.1770999999999998,2
0.2418,5
0.7056,3
0.393,3
0.2147,2
-1.354,2
0.3434,2
0.8942,5
1.2966000000000002,5
0.3033,5
-0.6927,4
-4.6178,1
0.3686,4
1.6135000000000004,4
0.09789999999999999,2
-0.0048,3
0.7991999999999999,4
0.6674,3
-0.2783,1
0.681,3
0.47569999999999996,1
-0.9643999999999999,2
-0.4949,5
2.2473,4
-0.37759999999999994,3
0.3694,3
0.7432,4
-0.0048,5
0.004,1
1.3668,5
-0.6928000000000001,2
0.9897,5
0,1
-0.5126999999999999,2
-0.1625000000000001,2
0.4305,1
0.004,1
0.1959,1
0.8725,2
-0.10299999999999998,1
0,3
0.7664,4
0.12490000000000001,5
0.0945,4
1.4051999999999998,1
0.7402,3
2.3507000000000002,4
0.26850000000000007,1
0,3
0,1
-0.8888,4
-0.1775,1
0.7717999999999999,5
-0.7021,2
2.5546,3
-0.1588,5
0.3043,4
0.43549999999999994,3
1.7287,5
-1.2253,2
3.031,5
0.3716,1
0.3716,4
-0.46499999999999997,2
0,1
0.7356,2
0.0033000000000009133,2
0.10109999999999997,1
0.23500000000000004,1
4.2328,4
0.9402,5
9.458699999999995,4
0.004,5
0.3922,5
0.3855,3
-0.021500000000000186,3
-1.2447000000000001,1
0,2
1.0891000000000006,1
1.3214,2
0.07520000000000004,3
0.8792,2
1.2270999999999999,5
-0.0030999999999998806,4
0.1814,2
3.112300000000001,4
1.0132,5
0.7951,4
0,4
-0.9254,3
0.925,2
2.5019000000000005,5
0.008,1
0,4
3.1317999999999984,3
-1.4697999999999998,3
0,3
-1.0354,2
0.1029,2
0.9951,5
2.3485,4
-0.0048,3
0.09320000000000005,3
0.8768,5
1.8088999999999997,1
1.2829,2
-0.1969,1
0.05500000000000005,1
0,2
0.052900000000000114,3
-1.0381,2
1.3102,4
-0.03549999999999999,2
1.7456,5
-0.432,3
0.8312999999999999,1
-0.0048,1
0.012,4
-0.0849,1
0.7051,1
0.42869999999999997,3
0.04420000000000002,1
1.0,2
4.041300000000001,5
0.10840000000000008,3
0.7512,5
-0.027799999999999995,2
0.3756,3
-0.22109999999999996,5
-0.0096,5
-1.5259999999999998,1
0.3763,3
-0.22569999999999998,3
0.8121999999999999,5
-1.1977,2
0.9984,2
0.5955,4
-0.4694999999999998,1
0.7388,4
1.1146,4
-0.2169,5
-0.0245,4
0,4
0.11390000000000011,3
0.3585,4
1.1908,4
-0.1466,5
2.5994999999999995,2
3.2946,5
0.7037,4
0.3756,3
0.8537,3
0.008,5
0.7191,1
1.6041,5
-0.4101,2
1.8554,5
-1.4141,2
-0.917,1
1.3792,3
0.2797,1
1.1904,2
0.13650000000000007,4
0.9253000000000002,1
0.1809,5
0.3756,4
1.8882999999999996,3
0.3716,4
-0.5285,1
-0.7500999999999999,1
0.36679999999999996,2
-0.9064000000000001,1
1.0110999999999999,5
0.9630000000000001,4
3.2351000000000005,4
-0.31150000000000005,3
-0.38849999999999996,1
0.3516,1
0.2221,5
0.2418,5
0.3549,4
-0.4139999999999999,2
1.2303000000000002,5
2.5913999999999997,5
0.7597999999999999,4
0.050899999999999945,2
0.11680000000000001,2
1.6251,3
-0.37759999999999994,3
1.9286,1
2.5334000000000003,3
0.3756,4
-1.529,3
0.007199999999999873,4
0.884,2
-0.9673,3
-0.4687,2
0.029600000000000015,1
0.2724,3
1.4114,4
-1.5372,3
-0.0048,1
0,4
1.3682999999999998,5
0.004,1
1.7826999999999997,3
-0.021,2
0.5055000000000001,4
-2.4745999999999997,3
4.1299,4
-1.5686,2
0.006200000000000039,2
0.34840000000000004,5
-0.2189,2
1.3353000000000002,3
0.1169,4
-0.018100000000000074,5
-2.0284,2
0,2
3.2706,5
1.1362,3
1.7670000000000001,5
0.3716,4
2.7734000000000005,2
0.004,5
1.3936,2
1.4455,5
0.8031,3
0.3435,1
2.1433,4
0.6395000000000001,1
6.072899999999997,5
-2.0246,3
-1.6854999999999998,1
0.7686,4
-0.35159999999999997,1
0.3734,5
0.02,1
0.5012,1
-0.944,3
0.02260000000000001,2
0.37889999999999996,3
1.1025,4
0,1
0.3734,4
0.008,2
0.004,5
0.4102,2
0,1
0.7323,3
0.21050000000000002,1
0.5865,5
0,4
3.1213999999999995,3
0.7664,5
0,1
2.4373,5
-0.3341,1
-1.1656,2
0.3876,4
0.04009999999999997,2
-0.7801,4
1.9398,4
-0.9453,3
0.32,4
0.18930000000000002,3
-1.1166,1
0.5851999999999999,5
-0.9064000000000001,1
0.5106,2
-0.7833,2
2.3468000000000004,4
1.9857000000000002,5
-0.027799999999999995,2
0.20270000000000002,5
0.9165,5
0.7646,5
0,1
0.8301,2
-0.7666,3
0.44420000000000004,3
-0.0157,3
1.4585,1
0.1552,4
1.9163999999999999,5
0.08410000000000001,2
1.8422,3
1.5942000000000003,5
3.3346,4
-0.0048,3
0.19349999999999995,3
-0.7649999999999999,1
-0.5763,2
0.28269999999999995,4
0.5052,1
0.0073,4
0.9842,2
0.0978,5
-0.1513,1
0.393,3
0.8028,2
0.3716,2
0.343,4
2.770700000000001,4
-1.354,2
1.3954,5
0.008,5
-0.17229999999999998,3
0.3649,2
-0.7979999999999999,2
1.0151,5
0,1
0.3796,3
0.004,2
0.32409999999999994,1
0.084,3
-0.7434999999999998,4
1.0899999999999999,5
0.2458,4
-0.0215,2
-0.346,1
0.8320000000000001,2
0.4145000000000001,1
0.2836,1
2.5157999999999996,5
0.3855,3
1.1768999999999998,3
0.3669,4
0.8943000000000001,3
-0.10169999999999979,1
1.229,4
0.4051,5
0,3
0.004,5
-0.346,2
0.10129999999999972,3
1.3693,4
-0.7666,1
1.4088,2
0.22049999999999997,4
-0.005299999999999999,1
-0.24899999999999997,1
1.2311,5
1.1579,3
0.9937,5
1.7967,4
2.2817999999999996,4
-0.3842,1
1.1717000000000004,1
0.8191999999999999,5
-0.36189999999999994,2
0,1
3.3837,4
0.6159,5
0.5833999999999999,5
0.9312000000000001,3
2.1508000000000003,4
0.0522,1
-0.696,1
0.009199999999999986,5
0.946,2
1.0968,5
0,4
0.19899999999999995,3
0.4581,5
-0.18159999999999998,1
0.37479999999999997,4
0.253,3
2.2490000000000006,2
2.5019,5
-0.030399999999999983,1
1.7613,5
0.2402,1
0.5012,5
0,3
0.7513,3
0.376,3
0.18929999999999997,1
-0.6227,3
1.3644999999999998,4
0.008,2
1.8268,4
0,4
-0.24969999999999998,2
1.0928,5
0.5146000000000001,2
1.0262,2
0.241,2
0.8356,4
0,2
-0.23450000000000004,4
3.273200000000001,3
0.6143,2
0.45259999999999995,3
-1.3461999999999998,1
-0.19149999999999998,3
4.020199999999997,4
-0.1965,2
0.5012,3
0.9687999999999999,5
0.6977,4
0.004,1
0.8891,5
0.2225,4
-1.2561,1
0.15110000000000007,4
0.34659999999999996,1
0.6405000000000001,3
0.393,5
0.706,3
3.3537000000000003,5
0,3
1.349,5
1.0863999999999998,4
0.3774,1
0.8469000000000001,5
0.7578,2
2.4406999999999996,5
1.9216,4
0.5106,5
-0.3363,1
0.4764,4
-0.7626,2
0.008,2
-0.4489,3
1.3415999999999997,4
-1.2388,1
0.10969999999999999,4
0.2309,5
2.2013000000000003,3
4.092699999999998,2
1.791399999999999,4
-1.8899,1
0.4684,1
1.0578,3
-0.5773,2
-0.06860000000000002,2
0.8568999999999999,1
-0.07320000000000004,4
0.5092,3
-0.4457,2
0.35929999999999995,5
0.0926,1
-2.1784,3
-0.2842,3
0.9024999999999999,2
-0.7626,2
0.34119999999999995,1
0.008,5
1.6646999999999998,5
-0.0048,1
0.3716,2
0.0974,3
0.1845,5
0.8833000000000001,4
0.37079999999999996,3
2.1868,3
2.204,5
-0.7626,3
-0.7018000000000001,5
-0.1683,2
2.4037,4
-0.0096,1
11.295499999999993,4
0.004,5
0.946,2
0.3262,5
0.1215,4
0,3
3.027100000000001,4
1.131,4
-0.0048,2
0.8522000000000001,4
0,1
-0.28809999999999997,3
0,1
0.4003,2
0.11530000000000001,4
0.008,5
0.6961,1
0,1
-0.44799999999999995,1
0.7614,5
0.4979,2
0.865,1
0.9984,2
0.5023,2
0.28859999999999997,3
0.8725,2
0.45730000000000004,3
-1.3473000000000002,1
0.03249999999999997,3
0.241,2
0.08710000000000001,4
-0.5688000000000002,4
-0.7751,3
1.8493,5
0.004,2
4.2981,5
0.004,1
0.522,4
0.4648,3
0.7191,1
1.5907,4
0.3716,2
0.18519999999999998,4
-0.24760000000000001,4
0,2
0.9471999999999999,1
1.6075,5
1.8954,3
3.4394,4
0,1
-0.1705,3
0.008,2
1.1954,3
1.2106,2
0.09190000000000001,1
-0.5718,1
-2.0554,3
1.9398,4
0.03689999999999999,2
0.08839999999999998,2
0.4145000000000001,1
0.5855000000000001,5
4.2328,4
-1.9015999999999997,5
1.1774,2
0,1
-0.6621,2
-1.5425000000000002,4
7.2938999999999945,5
0.9598,5
-0.05230000000000001,3
-0.973,5
0.35660000000000003,1
0.3352,5
-0.7706,3
-0.3649,4
1.4239000000000002,5
0.9627,5
-0.36879999999999996,3
0.671,3
-0.23889999999999997,1
0.41669999999999996,3
-0.9633,2
1.0669,4
1.0912,5
3.8789000000000007,5
0.0081,2
-0.8625,1
0.39890000000000003,1
0.622,5
0.004,1
-0.1483,5
1.0,5
0.8379,2
0.09970000000000001,1
-0.5146999999999999,4
0.1169,4
0.1139,2
0,1
-0.9479,3
0.3734,2
0.20159999999999997,3
0.008,2
0.1819,5
0.0804,3
-0.14479999999999998,4
0,3
0.03860000000000002,1
0.3155,4
0.7511999999999999,1
0.7389,2
-1.0004,3
0.9963999999999998,2
0.5768,4
-0.39899999999999997,3
1.9444,4
0.9347000000000001,5
0.42900000000000005,2
0.7598,5
0.7182,2
0,3
0.4608999999999999,4
-0.09430000000000005,1
3.1288000000000005,3
0.7299,4
1.2996999999999999,4
0.6349,1
2.0271999999999997,5
0.405,4
0,1
1.673,3
-0.5837000000000001,2
4.746499999999999,3
0.0945,5
3.1076,4
0.0161,2
-0.5349999999999999,2
2.3859999999999997,3
0.15770000000000012,3
0,1
-0.26589999999999997,2
0.3849,1
0.9482999999999999,4
0.4599,4
0.31989999999999996,5
0.3716,5
0.5751,2
0.5367,3
-0.7706,3
0.8333999999999999,5
0.3763,1
0.012,1
0,5
1.2133,4
0.004,5
-0.7522,3
0.5991,5
0.2836,1
0,1
2.3558,3
0,2
2.762600000000001,4
-0.5575,1
0.0081,2
0.9376,4
1.1286,1
0.7361,5
1.9352999999999998,4
0.3474,2
0.6975,4
0.011200000000000036,4
-0.9277,1
0.4175000000000001,2
-0.3931999999999999,5
0.7232999999999999,5
0.7664,4
-1.7776999999999998,2
0.8601,3
-0.18309999999999998,3
-0.34560000000000013,3
-0.08320000000000005,1
0.20439999999999992,2
0.5726,3
1.1692,5
-4.3205,1
0.24270000000000003,2
0.037599999999999995,2
-0.0048,1
-0.8795,1
0.004,5
0.8071999999999999,2
0.2724000000000004,5
0.8967999999999999,2
2.009,4
-0.0048,1
0.7704,1
0.709,3
3.4394,4
1.7033,3
0.8411,4
1.6374,5
-0.17049999999999998,2
3.2299999999999995,5
4.182199999999999,4
0.4736,3
0.901,4
0.1137,4
-0.9623,1
0.14850000000000002,1
0.9157999999999997,5
1.6225,5
0.5052,2
0.3855,3
1.3148,4
4.2364,3
-0.4971,1
-0.028200000000000003,2
0.3716,4
-0.0167,3
0.4229,4
1.9929000000000003,1
0.3554,2
0.745,5
2.0097,3
0.2203,1
0.8725,2
0.11220000000000002,3
0.7432,3
0.8358,4
0.9668999999999999,5
-0.1926,3
1.0951,5
0.7281,5
0.5094,2
1.5487000000000002,5
4.6281,5
0.4205,2
0.012,4
5.1268,3
0.3716,4
0.6868000000000001,4
-0.9040999999999999,1
1.6374,4
-0.7426,4
0.004,4
-0.1705,3
0.6146,2
0.2268000000000001,2
-0.7881,4
-0.1513,1
-0.33399999999999996,2
1.4904,4
-0.0048,2
1.9013000000000002,3
1.6451,4
1.1825,3
0,3
0.004,5
0,3
1.3142,2
0.6098,5
0.5562,2
-0.1871,3
0.6022,1
0.2710000000000001,1
0.9375,5
0,3
0.3716,4
-0.35100000000000003,1
-1.4862,2
0.1169,5
2.1414999999999997,5
0.4305,1
0.4028999999999999,2
0.004,3
0.1169,5
0.004,1
0,1
0.6311,5
1.5488999999999997,3
-0.0852,1
0.004,1
-1.6406,2
1.5939999999999999,5
0.008,4
0.023200000000000002,2
0.5186000000000001,3
0,3
0,1
-1.2279999999999998,2
1.2658,5
1.5302000000000002,5
0.3542,4
0.8563,3
1.3131,5
0.2382,4
0.5106,5
-0.6409,1
0.34979999999999994,2
0,2
-0.7139,4
-1.5559999999999998,3
-0.7706,2
0.36679999999999996,5
1.4392,5
-0.5172,1
0.4867,1
1.7282999999999997,2
0.3716,1
0,1
0.1674000000000001,3
5.5657999999999985,1
0.004,1
0.012,4
-0.09750000000000003,5
1.4431999999999998,3
2.1362,5
0.3716,2
0.2710000000000001,1
0.7417000000000001,3
-2.7051,2
7.011999999999997,4
0,4
-0.3455,2
2.0105999999999997,5
1.0651,4
-0.346,3
0.07300000000000001,1
1.295,2
0,3
0.3796,5
-0.5467,3
0.6062,4
0.8311999999999999,4
0.393,4
0.3796,4
-0.0048,4
-0.0048,1
0.6280000000000001,3
0.10880000000000001,4
0.0529,2
0.004,1
-0.37040000000000006,1
0.5066,5
2.2067,2
-0.11860000000000004,5
6.583399999999994,5
-0.8922,2
-1.5164,1
0.5066,5
0.6408999999999999,3
0.7432,4
0.6083,2
0.008,5
2.2691,5
0.3716,2
-0.05199999999999999,3
0.3716,4
0.004,1
0,1
0.6181,4
0.13219999999999993,3
0.45940000000000003,1
-2.0246,3
0.0901,1
0.47739999999999994,3
3.112300000000001,4
0.3531,2
-0.0048,3
0.008,5
1.6988000000000003,5
-1.8681999999999999,2
-0.3037,2
-0.021700000000000032,5
1.6146,5
-0.4368,3
0.401,3
0,3
1.2030999999999998,2
0.4867,1
-0.9633,2
1.5807,4
2.8843000000000005,4
-0.05130000000000001,1
0.02689999999999998,3
0.4789,2
1.0434999999999999,5
0.9722,1
0.4102,2
0,1
-0.7618,1
0.006299999999999972,5
-0.8412999999999999,3
3.8467999999999996,3
0.2227,1
0.6181,4
-0.0007999999999999995,1
4.804199999999998,5
-0.021700000000000053,4
0.7216,5
-0.1585,2
-0.9479,3
0.6504999999999999,3
0.397,4
1.1188,4
-1.1656,2
0.6169,3
3.031,5
0.012,2
0,1
0.3756,5
2.0368999999999997,4
2.5061999999999998,5
1.706,4
-1.2997999999999998,4
4.085000000000001,2
5.138099999999998,5
6.091599999999997,4
0.115,2
4.0783,3
1.0622999999999998,4
0.9804000000000002,2
-0.6621,2
0.31789999999999996,3
-2.1677,3
-1.4919999999999995,1
1.0118,4
6.438799999999999,5
-0.323,2
0.004,1
0.2032,3
-0.19829999999999998,1
1.9129,1
0.393,5
0.2052,5
0.7472,1
1.1947,5
-0.7171000000000001,1
1.6387,3
-0.5652,2
0.3499,1
-1.5596999999999996,3
2.6623999999999994,5
0.8438,1
3.9401,5
0.7704,1
0.20650000000000002,4
0,3
0.22969999999999996,5
0.6729999999999998,5
-0.0048,5
0.393,2
-0.1673,2
0.3836,3
0.4011,4
0.36769999999999997,3
0.7375999999999999,4
0.8728,2
1.0761000000000003,3
0.004,4
1.1348,5
1.5002000000000002,4
0.7472,3
0.17920000000000003,1
0.3756,3
0.8287,4
2.9085,2
-0.505,1
1.1954,2
0.745,5
1.8461,5
-0.24420000000000003,4
0.7168,1
0.004,1
0.47259999999999996,3
1.2769999999999997,2
0.34659999999999996,2
0.5187,4
0.7472,2
-2.1784,3
-0.6435,1
0.19179999999999997,4
0.4885,2
0.3266,4
-1.1696,2
0,1
0.9722,1
0.004,5
0.7432,3
0.5971,1
2.0660000000000003,5
0.008,2
-0.19920000000000002,1
1.723199999999999,2
0.7694,4
0.393,3
-0.1964,2
-1.5459999999999998,1
0.5831,3
1.7293,4
0.3756,1
1.0931,1
2.7338999999999998,5
1.6065,4
1.6317,3
1.0805,5
1.0078,4
0.9355,3
0.19959999999999997,5
0.8496999999999999,3
-0.8221,2
-0.34199999999999997,1
-0.5728999999999999,1
1.0909,4
0.6466,4
0.1215,5
-1.1166,2
0.10260000000000001,3
-0.5458,2
-0.1653,1
0,3
0.5947,2
0.3716,4
1.0064,4
-0.6987000000000001,3
0,3
0.5012,5
0,2
0.004,4
0.36749999999999994,2
0,5
-0.25749999999999995,4
1.2773,5
0.7046,5
-0.7692999999999999,2
0.019699999999999995,1
-0.07410000000000003,2
0.7545,5
0.7472,3
0.3756,2
-0.0048,1
-1.9435999999999998,1
-1.3124,1
2.3072999999999997,4
0.9982,5
1.624,3
-0.32370000000000004,2
3.4412,4
0.2816,2
0.008,1
1.0918999999999999,2
2.465,5
0.44300000000000017,1
0,1
-0.9508,1
0.8920999999999999,2
0,1
0.3539,5
0.5746,3
1.1104,4
-0.1473,1
2.0396,5
0.23769999999999997,5
0.2498,5
0,3
0.5093,4
0.0985,5
0,4
-1.0766,3
0.19640000000000002,5
0.9232,4
-3.5626999999999995,2
0.3118,3
0.2894,3
-0.9146,3
-0.6202000000000001,3
1.4689999999999999,2
0.4889,4
0.10629999999999995,5
-0.08720000000000003,2
0.10060000000000001,4
-0.00649999999999995,4
2.2817999999999996,4
-0.9206,3
0.8355,5
0.004,2
7.481999999999999,4
-1.3265000000000002,3
0.5928999999999998,3
0.3122,4
-0.40929999999999994,1
0.6267999999999999,4
0,4
-0.1945,4
2.555800000000001,5
0,2
3.5483,2
0.0968,1
1.8102,5
-0.5268999999999999,3
0.9722999999999999,4
1.1287,4
-0.0048,1
-0.1033,1
0.32970000000000005,1
-0.07240000000000002,4
-0.34199999999999997,1
0.8193999999999999,2
0.2168,3
1.4781,2
1.9609,3
-0.015199999999999998,2
1.6953999999999998,2
0.004,5
1.4922,5
0.9464,2
0.2287,3
-0.5142000000000001,1
-0.3302,3
0,1
-0.29050000000000004,3
0.04409999999999997,1
0.5205000000000001,3
-0.1698,5
-0.1884,1
0.3686,5
0.925,2
0.9627,5
1.9948999999999995,4
0.6275000000000001,5
-0.9633,2
0.06669999999999998,3
-0.2483999999999997,5
-1.5273000000000003,4
-0.539,3
-0.16880000000000014,1
0.1121,1
0.2931,5
0,3
1.4489,3
1.5736,5
0.5751,2
2.4331,4
0.7118,3
0.397,4
4.425899999999997,2
-1.0048,2
0.8413,1
0,2
-1.0009000000000001,2
-0.1945,4
0.016,4
-0.2802,2
2.1393,5
-3.9492,1
0.133,2
-0.044499999999999984,4
-0.9470000000000001,3
-0.4275,3
0.4145000000000001,1
5.679299999999997,3
0,1
1.7359999999999998,1
5.928999999999999,2
1.6953999999999998,2
0.004,5
0.5855,1
-0.2789,2
0.3716,5
0.004,1
0.28180000000000005,3
0.4876,3
0.03009999999999997,1
1.8422,3
1.725,4
2.0979,5
0.8567,5
0.086,4
1.1824999999999999,5
-0.41600000000000004,5
0.4686,5
2.0606,4
2.9750999999999994,4
1.0765,4
0.10460000000000025,3
0.8553,4
0.2263,5
0.8271999999999999,3
0.07099999999999995,2
0,5
-0.4949,1
0.039900000000000005,1
0.7289,1
0.03670000000000001,3
0.1139,2
0.3408,5
0.6148,5
0.1169,4
0.2816,2
0.14800000000000002,4
0.9197,1
-0.0167,1
4.755200000000001,4
1.6147,3
0,1
-0.3768999999999999,1
0.10260000000000001,2
0.4887,2
0.2168,3
0,5
0.3716,5
4.308799999999996,4
0.44299999999999995,1
1.6877000000000002,4
5.8302999999999985,5
-0.9671000000000001,3
-0.49570000000000025,2
0.8721,3
0.4805,4
0,4
0.004,1
3.1038,4
0,3
0.004,1
0.0949,5
-0.08800000000000008,3
0.2381,5
1.5784999999999998,4
1.0989,2
-0.09820000000000001,2
0,2
-0.2686999999999999,2
2.0458000000000003,5
0.7852,3
0.016,3
-2.1601,2
5.434799999999998,3
0.4727,5
4.1029,4
0.7428,2
0.8782000000000001,5
1.3538,4
-0.27230000000000004,4
-0.2514,3
0.004,1
-0.9136,1
0.1201,1
0.5848,4
0.703,4
0.7216999999999999,3
0.393,5
0.469,3
0.5172,3
-1.1656,2
0.056599999999999984,3
0,3
1.0931,1
-0.2715,1
-0.5146000000000001,1
1.0931,4
0.12429999999999997,2
0.004,1
0.5066,5
1.9216,4
1.4904,2
0.3756,2
0.7595,2
6.268299999999998,4
-0.3089,3
0.8022,2
1.7908000000000002,5
0.3756,5
1.4929000000000001,4
0.7339,3
0.09789999999999999,2
-0.9021,5
-0.3227,1
1.9235000000000002,5
0.7512,5
-0.0048,2
-0.346,1
0,1
0.8822000000000001,4
1.4630999999999998,5
0.44040000000000007,2
0.8230000000000001,1
-1.1770999999999998,2
0.3268,3
0.42880000000000007,3
0.3557,1
1.8036999999999996,5
0.4729,1
0,5
2.7085,5
0,2
0,4
0.8768,5
0.8848,2
0.9559,4
0.36679999999999996,3
0.6022,3
0.6022,2
0.9686999999999999,5
0.12090000000000001,4
0.07720000000000005,4
-0.34199999999999997,1
0.09290000000000001,2
0.8406,5
1.1448,4
0.008,5
0.13799999999999996,2
0.2168,3
0.5066,1
-0.24580000000000002,1
0.5008,4
-0.5437000000000001,1
-0.34010000000000024,4
0.6221,4
1.6175999999999997,5
0.3716,4
-0.2688,3
0.8544999999999999,1
0,5
0.5106,3
0.1868,1
-0.39899999999999997,2
-0.9254,3
0.02739999999999998,4
0,3
0.8601,3
-0.0218,1
-0.5837000000000001,2
1.5889,5
0.26330000000000003,2
0.3756,5
9.550399999999971,4
0.004,1
0,1
-0.8890000000000001,2
0.4095,5
0,4
-0.010499999999999999,1
-0.23730000000000004,3
-0.24679999999999996,3
2.2479000000000005,4
0.042399999999999986,3
-0.38820000000000027,2
0,5
0.0146,3
0,1
0.004,4
0.34800000000000003,3
0.3694,1
0,2
1.5591,5
0.11390000000000002,2
-1.1029,2
1.4530999999999998,5
0.1099,4
0.38289999999999996,3
0.03689999999999999,2
0.08670000000000003,2
0.9738,5
1.1314,5
0.5132,4
-0.2716,2
-0.0205,1
0.1008,3
0.10429999999999998,1
-0.27640000000000003,3
-0.965,2
5.380299999999999,4
0.04409999999999997,1
-0.3455,2
1.7395,3
2.9956,3
-0.5237999999999999,1
0.9115,5
0.1649,1
0.8888,5
-0.0048,4
4.221900000000001,4
0.10629999999999995,5
4.291900000000001,4
0.004,1
0.012,2
