@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-4.308500000000001,1
0,2
0.4844000000000003,1
1.2731,2
0.39380000000000004,3
-3.7048999999999985,2
0.5084,5
-0.6256999999999999,4
-0.2973,2
1.4412000000000003,4
1.0132,5
-0.369,4
0.004,4
-1.2584,3
0.9354,2
1.6377,5
-1.2789000000000001,1
0.4364,4
4.511799999999993,3
-3.5536999999999996,3
-0.8660000000000001,3
-1.0621,2
-0.601,2
0.6564999999999999,5
-0.9150999999999998,4
-0.0048,3
-2.063,3
0.8768,5
1.1289,1
-0.7546000000000002,2
-0.4728,1
-0.6285,1
-0.3865,2
0.052900000000000114,3
-1.7603000000000002,2
-0.5722000000000002,4
-0.02429999999999998,2
1.7456,5
-1.9354999999999998,3
1.0694,1
-0.0048,1
0.012,4
-1.0503000000000002,1
0.9072999999999999,1
-0.03100000000000011,3
-1.7472,1
0.9904,2
4.2890999999999995,5
0.671,3
0.7512,5
-0.5065,2
0.3756,3
-0.21709999999999996,5
0.1814,5
-2.6738999999999997,1
0.2874,3
-0.48229999999999995,3
1.2694999999999999,5
-1.1937,2
1.2048999999999999,2
0.5995,4
-0.19859999999999975,1
0.742,4
1.1226,4
0.02689999999999998,5
-0.0245,4
0,4
-1.8515999999999997,3
0.1446,4
1.1988,4
-0.1346,5
0.6419000000000002,2
3.2898000000000005,5
0.7029,4
-0.32400000000000007,3
0.8577,3
0.3346,5
0.7191,1
0.8854999999999997,5
-0.7951,2
2.2043999999999997,5
-3.1528,2
-1.1098,1
-0.04970000000000008,3
-0.19500000000000006,1
1.0669,2
0.14050000000000007,4
0.3613,1
-0.2056,5
0.3756,4
1.8922999999999996,3
0.3716,4
-0.5866,1
-1.5030999999999999,1
0.22349999999999998,2
-1.2153,1
1.0151,5
0.5455,4
2.721200000000001,4
0.26489999999999997,3
0.07730000000000001,1
-0.11509999999999998,1
-0.16440000000000005,5
0.2418,5
-0.12460000000000002,4
-0.4139999999999999,2
1.2343000000000002,5
2.0548999999999995,5
0.2850999999999999,4
0.27479999999999993,2
-0.0928,2
0.35389999999999977,3
-0.7229999999999999,3
2.7615000000000003,1
1.0977999999999997,3
0.3796,4
-1.424,3
0.010399999999999965,4
0.16570000000000001,2
-1.0366,3
-0.4647,2
-0.4451,1
0.2724,3
0.7968999999999998,4
-1.746,3
-0.0007999999999999995,1
0,4
1.4630999999999998,5
0.004,1
0.9573999999999999,3
-0.017,2
0.4872,4
-4.687299999999999,3
0.8173000000000001,4
-1.18,2
-1.1156,2
0.8103,5
-1.1907,2
1.9260999999999997,3
0.1169,4
-0.14279999999999998,5
-3.9421,2
-0.0048,2
2.7058999999999997,5
1.2336,3
2.2736,5
0.3716,4
3.082900000000001,2
0.008,5
1.1625999999999999,2
1.4455,5
1.2334,3
-0.9697000000000001,1
2.1585000000000005,4
0.6435000000000001,1
7.167399999999998,5
-3.6273000000000004,3
-1.6854999999999998,1
0.7726,4
-1.3818000000000001,1
0.3774,5
0.024,1
0.5012,1
-1.273,3
-0.8712,2
1.0449,3
1.6476000000000002,4
-0.1935,1
0.13829999999999998,4
-0.6914,2
0.008,5
-1.8075000000000003,2
-0.9574,1
0.4145,3
-0.9434,1
0.5865,5
0.004,4
0.6694,3
0.7664,5
-0.3825,1
0.12509999999999968,5
-0.3341,1
-1.8288,2
0.3996,4
0.11819999999999997,2
-0.7761,4
1.4771,4
-1.9594000000000003,3
-0.013000000000000025,4
-2.9261999999999997,3
-1.1166,1
0.5892,5
-1.2153,1
0.5106,2
-1.1543,2
2.2427000000000006,4
1.9977000000000003,5
-0.5065,2
-1.2333999999999998,5
0.9165,5
0.7686,5
-0.0007999999999999995,1
-0.47429999999999994,2
-0.9389,3
0.44420000000000004,3
-0.011699999999999999,3
1.4585,1
-0.18780000000000002,4
2.0077,5
-1.1305999999999998,2
1.4126000000000005,3
0.16610000000000014,5
3.9099000000000004,4
-0.0048,3
-1.327,3
-1.409,1
-2.2286,2
0.29469999999999996,4
0.030499999999999965,1
0.3767,4
0.5095,2
0.1058,5
-0.1473,1
-0.0857,3
0.6234999999999999,2
0.3716,2
-0.03949999999999999,4
3.0757000000000008,4
-2.0415,2
1.6095,5
-0.36769999999999997,5
-0.1378,3
0.3649,2
-0.9202,2
1.0151,5
0,1
0.04859999999999998,3
0.004,2
-0.5137,1
0.084,3
-1.6921,4
1.1099999999999999,5
0.2498,4
-0.017499999999999998,2
-0.34199999999999997,1
-0.47079999999999994,2
0.4145000000000001,1
0.2967000000000001,1
1.4876,5
0.3855,3
1.1721,3
0.3709,4
1.9830999999999999,3
-5.586300000000003,1
-0.34730000000000016,4
0.5961000000000001,5
0,3
-0.0007999999999999995,5
-0.34199999999999997,2
-2.6166999999999994,3
0.7739999999999999,4
-1.4865,1
0.1368999999999998,2
-0.6604000000000001,4
0.006700000000000008,1
-0.24899999999999997,1
1.2351,5
1.697,3
1.3163,5
1.3259999999999998,4
2.7744999999999997,4
-0.715,1
1.3745000000000003,1
1.2965,5
-0.6235999999999999,2
0,1
4.403799999999996,4
0.6159,5
0.9157,5
0.2632,3
0.23659999999999984,4
-0.28890000000000005,1
-1.6316999999999995,1
0.00839999999999996,5
0.5547,2
1.1048,5
-0.0048,4
0.20699999999999996,3
0.6491,5
-0.6065,1
1.6651,4
0.253,3
-0.7585,2
2.7245000000000004,5
-0.41690000000000005,1
1.0778,5
-0.7687000000000002,1
0.5012,5
0,3
0.7553,3
0.376,3
0.4550999999999999,1
-0.9561,3
1.0953,4
0.007200000000000001,2
1.5139,4
0.04830000000000001,4
-0.5293000000000001,2
1.0928,5
0.03590000000000004,2
0.28479999999999994,2
-0.7763,2
0.5,4
-0.4787,2
-0.7661000000000001,4
2.6061000000000005,3
1.6183,2
0.5922,3
-1.3421999999999998,1
-2.1689000000000003,3
3.2356000000000003,4
-1.4809,2
0.7504,3
0.9687999999999999,5
0.3484,4
-0.4667,1
0.6871999999999999,5
-0.49150000000000005,4
-1.5906,1
0.15110000000000007,4
0.34659999999999996,1
0.8542000000000001,3
0.397,5
-0.48270000000000013,3
3.3529000000000004,5
0,3
1.2297,5
1.0896,4
0.37179999999999996,1
1.0661,5
-0.7093,2
3.5189999999999997,5
1.9168,4
1.3962,5
-0.6753,1
0.4764,4
-2.1113,2
0.008,2
-0.4489,3
1.1237999999999997,4
-1.2388,1
-0.20320000000000002,4
-0.15560000000000002,5
0.6402000000000001,3
2.6678,2
-3.6477999999999997,4
-2.0953,1
0.46359999999999996,1
0.6705,3
-2.1009999999999995,2
-1.75,2
0.03959999999999986,1
-0.07000000000000003,4
-0.20010000000000006,3
-0.3507,2
0.35929999999999995,5
-0.14229999999999998,1
-2.3486,3
-2.0754,3
0.9220999999999999,2
-0.7505999999999999,2
0.38319999999999993,1
0.09340000000000001,5
2.1466,5
-0.0048,1
0.3716,2
0.1014,3
0.007599999999999996,5
0.7500000000000001,4
-0.43890000000000007,3
1.9478,3
2.8633999999999995,5
-0.7626,3
-0.2654000000000001,5
-0.1683,2
1.2692999999999999,4
-0.0096,1
8.383599999999982,4
0.004,5
0.5547,2
0.3262,5
0.1255,4
0,3
1.782,4
1.135,4
-0.0048,2
0.6409,4
0,1
-0.6529,3
0.004,1
0.6621,2
0.12730000000000002,4
0.012,5
-0.11639999999999998,1
0,1
-0.9764999999999999,1
1.1163,5
1.7511,2
-2.0613999999999995,1
1.2048999999999999,2
-1.2394,2
-0.08429999999999999,3
0.49910000000000004,2
0.13410000000000005,3
-1.7306,1
-0.34600000000000003,3
-0.7763,2
0.08710000000000001,4
-0.9911000000000001,4
-2.7165999999999997,3
1.8493,5
0.004,2
3.7233,5
-0.3825,1
0.1395,4
-0.7063999999999999,3
0.7191,1
2.845700000000001,4
0.3716,2
-0.1713,4
-0.24760000000000001,4
0.004,2
-0.12619999999999984,1
1.8553,5
2.4158,3
3.0997000000000003,4
0,1
-0.2071,3
-1.4916,2
1.1954,3
1.0252,2
0.09190000000000001,1
-0.9462999999999999,1
-1.9636,3
1.4771,4
0.0037999999999999666,2
-1.0691000000000002,2
0.4145000000000001,1
0.5887,5
4.214700000000001,4
-1.9023999999999996,5
1.1043000000000003,2
-0.42280000000000006,1
-0.6581,2
-3.4537999999999998,4
6.738999999999988,5
0.9638,5
-0.044300000000000006,3
-0.9738,5
-2.1285,1
0.3432,5
-0.7706,3
-0.003200000000000036,4
1.4239000000000002,5
0.9627,5
-1.2878,3
-0.5261000000000001,3
0.30779999999999996,1
0.311,3
-1.9474000000000005,2
0.1592,4
0.414,5
3.3957000000000006,5
0.0081,2
-0.8585,1
-0.07179999999999997,1
0.626,5
0.004,1
-0.1483,5
1.004,5
0.8379,2
-0.4302,1
-0.5146999999999999,4
0.12090000000000001,4
0.1131,2
-0.3825,1
-1.2590999999999999,3
0.3734,2
-1.5521,3
-1.4916,2
0.1819,5
0.0804,3
-0.3797,4
0,3
-1.1257000000000001,1
0.3235,4
1.4925000000000002,1
-0.9387000000000001,2
-1.3457999999999999,3
-0.018200000000000244,2
0.5768,4
-0.17519999999999997,3
2.0477999999999996,4
0.9347000000000001,5
0.09770000000000006,2
0.7638,5
0.1281,2
0,3
0.3229,4
-0.08630000000000004,1
2.2570000000000014,3
0.9355,4
0.6194000000000003,4
1.4335,1
2.3095,5
0.40900000000000003,4
0.215,1
-1.0295000000000005,3
-1.0883,2
1.4317999999999993,3
0.1753,5
3.1116,4
0.0161,2
0.004100000000000076,2
1.2214999999999996,3
-0.2135999999999999,3
0.4316,1
-0.26189999999999997,2
-1.3552000000000002,1
0.9482999999999999,4
0.155,4
0.31989999999999996,5
0.3716,5
0.5751,2
0.5318999999999999,3
-0.7626,3
0.4589,5
-0.10239999999999999,1
-0.7427999999999999,1
0,5
1.2133,4
0.004,5
-0.7346999999999999,3
0.9294,5
0.2967000000000001,1
0,1
0.6851000000000003,3
0,2
2.766600000000001,4
-0.3106,1
0.0081,2
-0.3091000000000001,4
0.45740000000000003,1
-0.07010000000000005,5
1.6449,4
-0.13130000000000003,2
0.7055,4
1.9004000000000003,4
-0.9277,1
0.7211000000000003,2
-1.3036000000000003,5
-1.1038,5
0.29169999999999996,4
-2.463399999999999,2
0.5270999999999999,3
-0.18309999999999998,3
-1.9413999999999993,3
-0.07520000000000004,1
-1.3451,2
0.3613,3
1.1732,5
-7.276100000000007,1
-0.5568000000000001,2
-0.7705,2
-0.7271000000000001,1
-1.4899,1
0.4832,5
0.8111999999999999,2
-0.7451999999999985,5
2.341,2
2.0034,4
-0.0048,1
0.7656000000000001,1
0.9129999999999999,3
3.0997000000000003,4
1.7033,3
0.5161,4
2.2786,5
-0.4743,2
3.408,5
4.999699999999999,4
-0.0010999999999999899,3
1.109,4
-0.8437,4
-1.5857,1
-0.22999999999999998,1
0.9197999999999997,5
1.6225,5
0.5132,2
0.3855,3
1.3148,4
-1.0257999999999994,3
-1.576,1
-0.028200000000000003,2
0.6073999999999999,4
-0.0167,3
-0.16129999999999997,4
0.15960000000000035,1
0.3594,2
0.745,5
0.1266999999999998,3
0.2155,1
0.49910000000000004,2
0.11620000000000003,3
1.0906,3
0.8398,4
0.9668999999999999,5
0.47740000000000005,3
1.0991,5
1.3645,5
-0.36060000000000014,2
1.5527000000000002,5
4.742099999999998,5
-0.5793,2
0.012,4
3.9007000000000005,3
0.5817,4
0.8935000000000002,4
-0.9180999999999999,1
1.6374,4
-1.0189,4
0.004,4
-0.2071,3
-1.1163,2
0.23080000000000012,2
-1.1257000000000001,4
-0.4763,1
-0.657,2
1.4984,4
0.007000000000000006,2
2.4444,3
0.6235999999999999,4
1.1892999999999998,3
-0.343,3
0.008,5
0,3
1.3142,2
0.6138,5
0.05849999999999994,2
-0.1871,3
0.46069999999999994,1
-3.7119000000000018,1
0.9375,5
0,3
0.3716,4
-0.8340000000000001,1
-2.0227,2
0.0859,5
2.8756,5
-0.7805999999999997,1
0.4028999999999999,2
0.20329999999999998,3
0.1169,5
0.008,1
0,1
0.6311,5
1.3363000000000003,3
-0.0852,1
0.37720000000000004,1
-2.2411,2
1.5939999999999999,5
0.2903,4
-1.5188000000000001,2
-1.5217,3
-0.3865,3
0,1
-1.2119999999999997,2
1.9575,5
1.6042999999999998,5
0.1494,4
0.8603,3
0.49329999999999996,5
0.5769,4
0.5106,5
-0.9671,1
0.017999999999999905,2
-0.4697,2
-0.7139,4
-0.7533999999999998,3
-0.6917,2
0.37079999999999996,5
1.4392,5
-0.7209,1
0.9255000000000001,1
0.3423,2
0.3756,1
0,1
-0.2247000000000001,3
3.736599999999998,1
0.2238,1
0.28080000000000005,4
-0.09750000000000003,5
1.1713999999999998,3
3.4902,5
0.3796,2
-3.7119000000000018,1
-2.8297,3
-4.978000000000001,2
7.124899999999997,4
0,4
-1.7949000000000002,2
2.0058,5
1.0651,4
-1.008,3
-0.8395999999999999,1
1.295,2
-0.4787,3
0.6618999999999999,5
-0.5467,3
0.6102,4
0.8311999999999999,4
0.393,4
0.3796,4
-0.0048,4
0.26009999999999994,1
0.9069,3
0.10880000000000001,4
-0.0049999999999999906,2
0.0751,1
0.014600000000000002,1
0.5066,5
2.2226999999999997,2
-0.5669999999999998,5
7.648299999999992,5
-1.518,2
-1.9964999999999997,1
0.3602000000000001,5
-2.4696999999999996,3
1.0897999999999999,4
0.22049999999999992,2
0.12510000000000002,5
3.0223,5
0.3716,2
-0.5307,3
0.3716,4
0.2238,1
-0.5406,1
0.6181,4
0.2215999999999999,3
0.41000000000000003,1
-3.6273000000000004,3
-1.0254,1
1.2663,3
1.4412000000000003,4
0.3387,2
0.1127,3
0.3476,5
1.7962000000000002,5
-2.0994999999999995,2
-0.6307,2
-0.021700000000000032,5
0.8171999999999999,5
-4.7643,3
0.08090000000000003,3
-0.4747,3
0.8394999999999999,2
0.4867,1
-1.9474000000000005,2
1.0559,4
0.11889999999999967,4
-0.4386,1
-0.3596000000000001,3
0.00019999999999992246,2
1.0434999999999999,5
0.49349999999999994,1
-1.8075000000000003,2
-0.9705000000000001,1
-1.5955,1
0.0014999999999999458,5
-1.1743000000000001,3
3.342800000000001,3
-2.1929999999999996,1
0.6261,4
-0.6808000000000001,1
3.9780999999999955,5
-0.01770000000000005,4
-0.11720000000000008,5
-1.0547,2
-1.2590999999999999,3
-0.7218000000000002,3
0.397,4
1.1188,4
-1.8288,2
0.24199999999999997,3
3.0294000000000003,5
0.36460000000000004,2
-0.769,1
0.3756,5
1.7996999999999999,4
2.1094999999999993,5
1.3762,4
-1.2997999999999998,4
-1.7561999999999993,2
3.4167,5
3.9080999999999997,4
0.115,2
4.4822,3
1.1668999999999998,4
-2.020599999999999,2
-0.6581,2
-1.5048000000000001,3
-2.0429999999999993,3
-2.966699999999999,1
1.0118,4
5.890899999999997,5
-0.7888999999999999,2
-0.0007999999999999995,1
-0.1381,3
-0.728,1
0.3416999999999999,1
0.401,5
0.2052,5
-0.17010000000000008,1
1.2027,5
-1.1044,1
1.4371,3
-1.3869,2
0.3499,1
-1.749,3
2.2646999999999995,5
0.03169999999999998,1
3.678,5
0.7656000000000001,1
0.20650000000000002,4
0,3
0.7269999999999999,5
-0.20810000000000023,5
-0.0048,5
0.393,2
-0.6608,2
-0.34069999999999995,3
0.4011,4
0.045899999999999996,3
0.7375999999999999,4
0.8960999999999999,2
0.9464000000000001,3
-1.0112,4
1.2256999999999998,5
0.9815000000000003,4
0.7472,3
0.18320000000000003,1
0.708,3
0.7575000000000001,4
-0.9205,2
-1.0589,1
1.2830000000000001,2
1.2695999999999998,5
2.8788,5
-0.24420000000000003,4
0.7168,1
0.231,1
0.909,3
-0.44670000000000043,2
0.2733999999999999,2
0.5187,4
0.27249999999999996,2
-2.3486,3
-0.626,1
0.4029999999999999,4
0.48369999999999996,2
0.3306,4
-1.1696,2
0.004,1
0.49349999999999994,1
-0.48869999999999997,5
-0.5051000000000001,3
0.8169,1
2.2753000000000005,5
0.008,2
-0.19920000000000002,1
-1.5755000000000012,2
1.4416999999999998,4
0.006500000000000006,3
-0.1964,2
-2.4669999999999996,1
0.5783,3
1.2626000000000002,4
0.8194999999999999,1
1.9511999999999996,1
2.7194999999999996,5
1.6185,4
0.13779999999999987,3
1.0805,5
0.04400000000000004,4
1.6171,3
0.6319999999999999,5
-0.9682000000000002,3
-3.9334000000000016,2
-0.5042,1
-1.6225999999999998,1
1.0949,4
0.6466,4
-0.257,5
-1.1126,2
0.10580000000000002,3
-0.288,2
-0.8993,1
-0.4787,3
0.5563,2
-0.014900000000000024,4
1.0055999999999998,4
-0.6786000000000001,3
-0.4787,3
0.6961999999999999,5
0,2
0.195,4
0.36269999999999997,2
0,5
-0.45569999999999994,4
0.7111999999999999,5
0.3181,5
-1.7185999999999992,2
0.264,1
-0.07410000000000003,2
0.7625,5
1.2863,3
-0.29960000000000003,2
-0.2952000000000001,1
-3.1108,1
-1.3219999999999998,1
2.1776,4
1.8205999999999998,5
1.6584999999999996,3
-2.9137999999999997,2
2.219500000000001,4
-0.2055,2
-3.5689,1
1.0918999999999999,2
1.9750999999999996,5
-2.3241,1
0,1
-1.5997,1
0.5055999999999999,2
0.004,1
0.3539,5
0.1921,3
1.1104,4
-0.2007,1
0.9217,5
-0.1292000000000001,5
0.2498,5
-0.39610000000000006,3
0.4996999999999999,4
0.0985,5
0,4
-1.4647000000000001,3
0.19640000000000002,5
0.9312,4
-4.708000000000006,2
-0.07469999999999999,3
0.2894,3
-0.9106,3
-0.6162000000000001,3
0.15369999999999995,2
0.10240000000000002,4
0.11429999999999996,5
-0.7273000000000001,2
0.10060000000000001,4
-1.0739999999999998,4
2.7744999999999997,4
-0.9206,3
0.8395,5
0.004,2
6.9523,4
-1.9841,3
0.009000000000000171,3
0.28109999999999996,4
-1.4873999999999996,1
0.15209999999999993,4
0.0808,4
0.2379,4
2.206400000000001,5
1.2356,2
3.2394,2
0.3586,1
1.8102,5
-1.8329999999999995,3
0.9722999999999999,4
0.6539999999999999,4
-0.48350000000000004,1
0.11649999999999994,1
0.14800000000000008,1
-0.07240000000000002,4
-0.33399999999999996,1
0.6724999999999999,2
-0.35409999999999997,3
0.05020000000000013,2
-1.6175000000000006,3
-0.7728000000000002,2
1.3809,2
0.004,5
0.9597,5
0.581,2
-0.25,3
-1.4594,1
-0.8049,3
-0.48350000000000004,1
-0.29530000000000006,3
0.048099999999999976,1
1.4175,3
0.12159999999999999,5
-0.8692000000000001,1
0.3686,5
0.9354,2
0.9627,5
1.6333999999999995,4
0.6275000000000001,5
-1.9474000000000005,2
-0.41760000000000014,3
0.2948000000000004,5
-1.4022000000000001,4
-0.9255,3
-3.3686000000000003,1
0.11930000000000002,1
0.6534,5
0,3
1.4529,3
1.582,5
0.5751,2
2.3975000000000004,4
0.9648,3
0.3487,4
2.5062999999999946,2
-2.1945,2
0.8413,1
0,2
-1.5381999999999998,2
0.2379,4
0.7446,4
-0.2802,2
1.9064999999999999,5
-4.622800000000001,1
-0.8215,2
-0.044499999999999984,4
-1.1989,3
-0.4275,3
0.4145000000000001,1
0.7891000000000008,3
0,1
-2.3074000000000003,1
4.278700000000001,2
1.3809,2
0.004,5
1.1863,1
-0.6569,2
0.3486,5
0.004,1
-0.26969999999999983,3
-1.2844000000000002,3
-0.44000000000000017,1
1.4126000000000005,3
0.7138000000000001,4
2.4345,5
0.9327,5
0.09,4
1.174,5
-0.41200000000000003,5
0.4686,5
1.5240999999999998,4
2.6460999999999997,4
1.0765,4
-0.12000000000000008,3
1.1567,4
0.595,5
-1.6838,3
-0.5643999999999999,2
-0.0048,5
-0.4909,1
0.04390000000000001,1
-0.4804999999999999,1
-0.438,3
0.1131,2
0.29259999999999997,5
-0.3538,5
0.12090000000000001,4
-0.2055,2
-0.7455,4
-1.0956000000000001,1
-0.3509,1
3.6322,4
1.2394,3
0.004,1
-0.3616999999999999,1
0.10260000000000001,2
-0.2355,2
-0.35409999999999997,3
0,5
0.3716,5
3.096099999999995,4
0.44299999999999995,1
1.6957000000000002,4
5.318999999999996,5
-0.9591000000000001,3
-2.1239,2
0.8761,3
-0.35950000000000004,4
0,4
-0.8532,1
3.0368000000000004,4
-0.773,3
0.004,1
0.0949,5
-0.9532,3
-0.4557,5
-0.2256000000000003,4
1.0989,2
-0.4383,2
-0.3089,2
-5.341100000000003,2
2.2811000000000003,5
0.4141,3
0.23120000000000002,3
-2.6114999999999995,2
4.389299999999999,3
0.9051,5
4.5032,4
0.7468,2
1.4173,5
1.3538,4
-0.27230000000000004,4
-0.5041,3
0.008,1
-5.432799999999999,1
-0.044999999999999984,1
0.5848,4
0.703,4
0.24299999999999997,3
0.393,5
0.469,3
0.5172,3
-1.8288,2
0.46680000000000005,3
0,3
1.9511999999999996,1
-0.2635,1
-0.5650000000000001,1
1.0931,4
-0.4025000000000001,2
0.008,1
0.027900000000000036,5
1.9168,4
1.2814999999999999,2
0.4604,2
0.10029999999999994,2
6.917299999999997,4
-1.0779,3
-0.0004999999999999449,2
1.4899,5
0.3836,5
0.6972,4
0.7379,3
0.4491,2
-0.6663,5
-0.3187,1
0.25930000000000014,5
0.7512,5
-1.0111999999999999,2
-0.346,1
-0.0048,1
0.8822000000000001,4
1.685,5
0.13069999999999998,2
0.8262,1
-1.918,2
-0.09269999999999996,3
0.42400000000000004,3
0.2741,1
1.6346999999999996,5
-1.1795000000000002,1
0.004,5
1.6602000000000001,5
-0.3865,2
0.008,4
0.8768,5
0.8848,2
0.9559,4
0.37079999999999996,3
0.21089999999999992,3
0.6022,2
0.9639,5
0.12090000000000001,4
0.07720000000000005,4
-0.34199999999999997,1
0.3247,2
0.8446,5
1.1138000000000001,4
0.008,5
-0.8688,2
-0.35409999999999997,3
-0.3031,1
-0.2849,1
0.5048,4
-0.5397000000000001,1
-0.33610000000000023,4
0.6301,4
1.9112999999999996,5
0.3716,4
-0.6878,3
0.8584999999999999,1
0,5
0.5106,3
0.1908,1
-0.39899999999999997,2
-1.2584,3
-0.3511,4
0,3
0.5270999999999999,3
-0.35760000000000003,1
-1.0883,2
1.0998,5
0.0665,2
0.3796,5
5.4714999999999545,4
0.008,1
-0.6372,1
-1.8857,2
0.40469999999999995,5
-0.39130000000000004,4
-0.13920000000000005,1
-0.23730000000000004,3
-1.896,3
2.4588000000000005,4
-0.5900000000000001,3
-0.5056000000000003,2
0,5
-0.31840000000000007,3
0,1
0.004,4
-0.4170000000000001,3
0.0378,1
-0.0048,2
1.8084000000000002,5
-0.7536,2
-1.0989,2
1.2418,5
-0.2766,4
0.38689999999999997,3
0.0037999999999999666,2
-2.0860000000000003,2
1.0537999999999998,5
1.1354,5
1.1141,4
-0.2676,2
-0.0835,1
0.1768,3
0.208,1
-0.7932000000000001,3
-2.6508999999999996,2
5.165199999999999,4
0.048099999999999976,1
-1.7949000000000002,2
1.4202000000000001,3
3.823300000000001,3
-0.5237999999999999,1
1.3100999999999998,5
-0.043899999999999995,1
0.8928,5
-0.3095,4
3.1363000000000003,4
0.11429999999999996,5
4.8334,4
0.008,1
-0.6072,2
-0.27920000000000006,4
-1.7273,2
0.6226,5
1.2006000000000001,1
-1.8698,2
0.2455,2
1.0730999999999993,3
0.7524,5
-0.15390000000000004,3
1.7661,5
-0.7758999999999996,5
-0.8048000000000001,1
-2.3635,4
0.8768,3
0.004,2
0.405,4
-0.9311000000000001,2
0.22160000000000002,3
-0.7666,2
-0.06200000000000003,2
0,5
-0.1935,1
0.008,1
-0.8134,3
-0.1943,1
-1.451,3
0.4774,1
0.3226,2
-0.0127,4
2.3332999999999995,5
0.7524,4
0.033899999999999986,1
3.9123000000000006,4
-0.017499999999999998,3
-2.1009999999999995,2
1.4986,5
0.0504,3
0.004,1
0.25499999999999995,3
-0.21069999999999997,5
0.9516,5
-0.6985,4
2.4618,4
-0.0048,3
0.2528,5
-0.6072,4
-0.8837000000000002,4
0.04059999999999997,1
2.2895,5
-1.022,1
0.3442,3
0.3866,4
0.5052,4
1.3219,2
0.41079999999999994,5
-0.6351,1
1.3585999999999998,1
-2.8879,2
0.4274999999999999,2
0.19210000000000002,4
1.6154,5
1.3681999999999999,5
-0.40490000000000004,1
1.0993,2
1.256,4
-1.6375,2
-0.6447,1
0.15159999999999998,4
-1.0328999999999997,4
0.36609999999999965,3
-0.41580000000000006,2
-1.7561999999999993,2
2.604000000000001,5
0.6869999999999998,2
0.3796,5
2.1262999999999996,5
1.0324,3
1.5134999999999998,5
-0.2891000000000001,3
-0.015399999999999973,3
0.45740000000000003,1
-2.9958,3
-0.8063,1
0.38780000000000003,2
0.20900000000000002,4
-0.7222000000000001,1
3.3973000000000004,4
-1.3814,2
-0.3511,4
-1.0587,3
0.004,3
-1.0206,3
-0.9489,1
0.7822,5
0.5139,5
-1.2244999999999997,4
-0.0007999999999999995,1
1.4317999999999993,3
0.3599,5
-2.3241,1
0.6781999999999999,3
-0.4787,4
-0.24419999999999997,5
0.9695,5
0.7680000000000001,1
-0.1673,1
-0.6244000000000001,2
0.9685000000000001,1
1.582,5
-5.628900000000007,2
0.3095,5
-1.0864,3
-2.0312,1
0.1131,2
0.3836,2
0.004,5
0.0812,1
0.393,3
-0.19240000000000002,4
0.9701,5
-1.1644,3
-0.5605,2
0.3716,4
0.8543999999999999,4
-0.7459,4
7.110999999999992,4
1.8325,2
-0.1787,1
-0.31770000000000004,2
-0.62,3
0.008,5
4.58499999999999,5
0.605,5
0.4684,3
0.9598999999999998,4
-0.3842,3
1.8764000000000007,1
-0.407,3
-0.1023,2
0.21900000000000003,3
0.7056,4
-1.1256,1
-0.3909,2
-0.3488,1
0.7205,4
3.6097,4
-0.8660000000000001,3
0,2
0.41590000000000005,5
-3.0431999999999997,1
3.5961999999999996,4
-0.21249999999999994,3
-0.06290000000000001,1
0.004,1
0.8577,3
0.5103,2
1.1406999999999998,2
-0.3293000000000001,4
-0.2549,1
-0.023000000000000024,5
0.3836,4
0.8797000000000001,3
2.1878,3
0.5909000000000001,5
1.5896000000000001,4
-0.2916,3
0.8639,4
0.4544,4
1.0195,2
3.5773,5
-0.0461,2
-0.4817,2
0.9447,5
-0.06200000000000003,2
-0.3338,1
1.9651999999999998,5
-0.9591000000000001,3
-0.7679,4
2.1458999999999997,3
-2.4501,2
0.49579999999999996,4
1.9462,5
0.03360000000000002,1
0.097,4
0.5118,1
-1.156,2
0.3612,2
-0.48850000000000016,1
-1.3740999999999994,3
1.1494,5
-0.0857,5
0.3694,3
-3.0955,2
0,5
-1.2187,1
2.268300000000001,4
0.6879000000000001,3
0.2020000000000001,1
-1.0105000000000002,2
0.316,3
0.6689,1
-1.3735,3
3.4207,4
1.4565,4
0.6159,5
-0.36769999999999997,5
0.5024999999999997,5
0.0081,4
-6.238600000000004,1
-0.5060000000000001,3
3.6747000000000005,5
-0.9787,3
0.0946,5
0.10919999999999999,4
1.8466000000000011,3
-0.13320000000000015,4
-0.5793,2
0.2106999999999999,5
0,3
0.8676999999999999,1
0.10650000000000001,4
-0.47079999999999994,2
-0.1935,1
-0.6963,2
1.8395,2
1.2909,5
-0.03269999999999995,4
2.7245999999999997,4
0.5218,1
-0.31770000000000004,2
0.4822,4
-0.877,1
0.6951,5
0.5818000000000001,3
-1.5671000000000006,2
1.0751,4
-3.1899,3
-2.7868999999999997,2
0.8905000000000001,5
0.05830000000000002,1
4.719299999999996,5
0.393,2
0.6209999999999999,1
0.004,1
0.06220000000000003,3
0,2
-1.1931,1
0.3613,3
0.04849999999999999,3
0.12640000000000007,3
0.331,5
0.36599999999999994,3
-0.6025999999999999,2
1.562,4
0.4859999999999998,3
-0.9291999999999999,5
-0.8978999999999999,1
1.6185000000000003,4
-0.0048,4
0.6827999999999999,1
-0.6252000000000001,1
0.3147,3
0.3686,4
-1.0196999999999998,1
-5.6888000000000005,2
0,1
-0.9657999999999999,1
0.3528,2
