@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
33,-11969.7,-12090.9,121.212,0,2
208,6793.27,4681.25,375.481,1736.54,4
83,48.1928,48.1928,0,0,3
31,1738.71,129.032,-12467.7,14077.4,5
131,-7928.24,-7952.67,24.4275,0,5
41,39385.4,39385.4,0,0,5
24,0,0,0,0,3
22,181.818,0,0,181.818,1
223,3813.45,6121.52,-1733.18,-574.888,4
52,9655.77,18861.5,0,0,3
25,-13308,0,0,-13308,1
47,155.319,257.447,0,-102.128,2
492,-1758.94,2397.36,-2265.85,-878.862,2
40,11150,11150,0,0,5
118,3464.41,5302.54,33.8983,2184.75,5
75,21653.3,21600,53.3333,0,4
252,6105.56,5695.24,15.873,394.444,4
29,42893.1,42755.2,137.931,0,4
222,-23785.6,-20816.2,-3023.42,54.0541,1
264,-188.258,5224.24,-18.1818,45.4545,3
48,-6645.83,0,166.667,-6812.5,2
48,24162.5,12722.9,-100,11539.6,5
36,30563.9,27422.2,0,3141.67,5
1422,580.38,2419.13,-1185.37,-650,2
195,-162.564,5917.44,-1982.05,-4097.95,2
80,512.5,512.5,0,0,4
109,8511.01,8511.01,0,0,5
968,2142.87,3148.14,127.686,350.62,3
25,50792,50632,0,160,5
173,-21071.1,-14109.8,-2739.31,1312.14,1
26,153.846,0,153.846,0,3
54,59.2593,-88.8889,0,148.148,2
91,-13354.9,-9960.44,0,-3394.51,1
330,8246.06,9803.33,-118.788,12.1212,4
80,-25163.7,200,-21102.5,-4261.25,1
81,-18490.1,-5432.1,-13107.4,0,5
298,2699.33,2636.58,-3944.97,4007.72,1
60,20595,20595,0,0,3
30,-17883.3,0,0,-17883.3,1
57,-1433.33,6964.91,0,0,1
126,103.968,8.73016,31.746,63.4921,4
147,-1716.33,1172.11,-2888.44,0,4
270,5257.78,4405.56,44.4444,-1188.89,4
25,21580,12972,0,8608,5
914,8581.18,7769.37,-325.711,2185.01,4
63,-1915.87,-4701.59,1239.68,1546.03,3
55,-13669.1,-4638.18,0,-18832.7,1
677,2654.65,5053.32,-2372.97,-25.7016,5
44,13929.5,8536.36,-109.091,90.9091,4
158,-5444.94,-5444.94,0,0,3
589,-864.177,1645.16,-3765.7,1256.37,2
103,-8677.67,-7489.32,38.835,-1227.18,3
60,6620,6620,0,0,3
543,6422.28,6451.2,-26.5193,-2.39411,3
563,-3501.24,-3840.67,28.4192,311.012,1
176,1618.18,5830.68,-4280.68,68.1818,2
65,-19423.1,-19484.6,0,61.5385,2
21,7971.43,23866.7,-15895.2,0,2
164,-17520.7,-15409.8,-2110.98,0,3
57,12394.7,12394.7,0,0,5
128,-2872.66,-4621.09,31.25,1717.19,1
20,18580,18580,0,0,3
37,-9151.35,0,-9129.73,-21.6216,2
19,-5636.84,19557.9,0,0,4
40,6715,-18165,0,24880,4
152,16982.2,16992.8,-36.8421,26.3158,5
19,0,0,0,0,5
767,9638.33,6595.96,1760.23,579.27,4
63,-32307.9,126.984,-32434.9,0,1
39,9630.77,9528.21,102.564,0,5
169,4618.93,4595.27,0,23.6686,4
155,-6367.1,-2458.06,0,-2932.9,2
747,-2612.05,1917.27,-3698.39,-439.357,3
968,3902.17,5112.71,-1712.5,996.488,4
164,3982.93,2272.56,-281.098,1991.46,1
65,307.692,184.615,61.5385,61.5385,3
39,-8384.62,102.564,0,-8487.18,1
65,-3820,-73.8462,0,-12040,3
135,-16691.1,-11772.6,-4912.59,-35.5556,1
205,-67.8049,6751.71,-6878.05,58.5366,2
156,-7222.44,-3969.23,-3222.44,-30.7692,2
27,28614.8,28614.8,0,0,5
443,10117.8,9206.09,-765.237,1667.95,3
341,9418.77,7487.39,-926.979,1277.42,5
77,-124.675,-124.675,0,0,1
22,15395.5,0,0,15395.5,4
318,3588.99,5570.13,-1600.94,683.333,5
76,0,0,0,0,2
72,-9502.78,-9558.33,55.5556,0,1
91,-6127.47,-8690.11,43.956,2518.68,1
51,7443.14,7443.14,0,0,5
100,7451,7331,80,40,4
26,-8830.77,4496.15,-13326.9,0,2
26,153.846,0,0,153.846,5
42,17028.6,8942.86,0,8085.71,3
20,0,0,0,0,1
303,735.314,2792.74,-3196.7,1126.07,2
22,0,0,0,0,2
88,-15780.7,-2695.45,-13130.7,45.4545,1
169,-9280.47,-6595.86,47.3373,-2731.95,1
28,-453.571,-596.429,142.857,0,2
841,-4775.51,-852.2,-1988.23,-220.809,4
80,24842.5,24792.5,50,0,4
76,4203.95,10397.4,105.263,0,4
102,-91.1765,4562.75,39.2157,0,3
152,14571.7,11674.3,0,2897.37,5
344,-8264.53,-4669.48,-1111.92,-2483.14,3
56,8637.5,8723.21,-85.7143,0,5
60,-2575,-5118.33,-6441.67,0,2
48,-36535.4,-15552.1,0,-11010.4,3
351,0,0,0,0,3
317,2360.25,2735.33,0,-375.079,4
30,133.333,133.333,0,0,2
115,-2843.48,0,0,-2843.48,3
20,34505,34305,200,0,5
23,-101526,-46604.3,-54921.7,0,2
26,307.692,153.846,153.846,0,1
41,-9680.49,-6426.83,97.561,-3351.22,3
387,242.119,242.119,0,0,2
347,4129.97,997.406,1481.27,1651.3,1
255,-4418.43,4022.35,-4714.51,28.2353,2
29,-26462.1,-26572.4,110.345,0,1
76,-1763.16,-1868.42,52.6316,52.6316,3
56,214.286,142.857,0,71.4286,4
120,-4540,3096.67,-7636.67,0,1
21,0,0,0,0,4
1007,-5763.56,-1027.01,-2862.36,-923.436,1
165,-5355.76,-4540.61,0,-1304.85,4
359,838.719,2811.7,-1089.97,-883.008,5
55,-14932.7,-10487.3,0,-4445.45,1
47,4906.38,4906.38,0,0,4
35,15957.1,9725.71,228.571,6002.86,5
49,0,0,0,0,4
68,7398.53,7398.53,0,0,4
259,-386.486,1498.84,-1848.26,-37.0656,2
825,-3761.82,-731.636,-1935.88,72,1
62,-8645.16,-541.935,0,-382.258,2
126,918.254,3775.4,0,-2857.14,5
97,8739.18,11732,-3984.54,991.753,3
317,-4582.02,-449.842,-1611.36,-2520.82,5
616,-488.474,-1059.58,558.117,12.987,3
17,22094.1,21858.8,0,235.294,3
547,4710.79,7615.9,-1551.01,-470.201,5
99,18893.9,23648.5,40.404,40.404,5
136,8886.03,7267.65,0,1653.68,4
25,34912,34912,0,0,4
79,-19001.3,830.38,-16568.4,-3263.29,3
208,1120.19,1120.19,0,0,1
303,4159.08,6542.57,-2383.5,0,5
25,-5252,13896,0,0,2
43,-4230.23,3827.91,-8058.14,0,2
403,10076.9,8978.16,29.7767,1080.89,5
83,26900,26803.6,48.1928,48.1928,4
48,-16785.4,0,83.3333,-6895.83,1
118,-4903.39,1894.92,-6798.31,0,5
191,-852.356,1964.4,-4005.24,1213.61,2
63,-5541.27,-5541.27,0,0,3
61,2303.28,2303.28,0,0,1
239,1997.49,-805.858,0,2803.35,3
41,3470.73,9785.37,0,5360.98,3
629,285.374,1341.49,-16.5342,-1045.95,2
40,14577.5,12272.5,0,2305,5
860,-1253.49,533.488,-655.465,-1120.35,3
45,2322.22,8822.22,0,-6500,5
72,-13406.9,1388.89,-9322.22,1175,3
320,295,3338.75,12.5,-3056.25,4
255,1956.47,2922.75,-502.745,843.922,3
133,-5196.24,-2271.43,-321.805,-2603.01,3
83,-8436.14,0,-4608.43,-3827.71,3
38,-19268.4,-8128.95,0,-11139.5,2
41,97.561,97.561,0,0,1
752,3602.79,2016.76,-852.793,2438.83,5
52,-4888.46,-4888.46,0,0,4
35,10425.7,10425.7,0,0,2
104,-2302.88,1133.65,76.9231,-3513.46,5
25,-10700,-10860,160,0,1
763,9798.56,8633.03,700.524,454.522,5
58,-18470.7,-4570.69,-13969,68.9655,4
46,-7028.26,86.9565,173.913,-7289.13,1
36,31302.8,31191.7,111.111,0,5
125,559.2,4184.8,-3143.2,-482.4,1
22,21204.5,21204.5,0,0,4
271,7599.63,9801.48,-2114.02,-102.583,4
289,2697.58,5053.29,-1833.56,-522.145,2
1093,5588.93,6590.39,-670.357,485.91,2
495,-3126.06,-2839.6,419.798,-32.7273,2
76,11938.2,9277.63,2786.84,0,1
58,-27379.3,-6879.31,-6456.9,-5706.9,2
24,0,0,0,0,4
96,-11696.9,-8277.08,0,-3419.79,2
47,-21306.4,-14019.1,-7287.23,0,2
74,-695.946,-695.946,0,0,5
50,64,-96,160,0,2
173,-5334.1,-5380.35,0,46.2428,1
140,447.143,4279.29,0,-3832.14,3
52,12780.8,6076.92,6703.85,0,5
75,4314.67,7926.67,2717.33,53.3333,3
36,-13627.8,-463.889,-13163.9,0,1
32,-21371.9,-6262.5,0,0,3
480,2712.08,2493.96,-687.083,1902.5,4
83,4489.16,48.1928,187.952,4253.01,1
23,347.826,0,347.826,0,1
209,-1874.16,3888.52,-4855.98,-925.837,2
28,-21717.9,-21717.9,0,0,3
55,-21912.7,-15967.3,72.7273,-6018.18,4
25,-21652,-192,0,-21460,4
448,4467.41,809.821,185.491,1056.47,5
72,93.0556,-73.6111,111.111,55.5556,1
815,1952.76,3113.99,-459.877,-113.988,4
123,1994.31,977.236,-3109.76,3469.92,5
35,-13562.9,114.286,0,0,3
231,10751.5,10716.9,34.632,0,4
32,125,125,0,0,1
83,-5592.77,-3261.45,0,-2331.33,2
612,-6169.44,-2891.67,-1323.86,-1171.73,2
627,3752.79,5856.94,-1245.61,-326.794,4
127,1125.98,1062.99,31.4961,31.4961,4
29,6141.38,12813.8,0,-6672.41,1
35,-22.8571,0,114.286,-137.143,3
276,7096.01,8265.58,14.4928,-1184.06,3
32,1193.75,6606.25,-5412.5,0,2
234,-3932.48,-3410.26,-921.368,399.145,2
331,-11245.6,-2965.86,-2514.5,-5765.26,1
74,4672.97,4683.78,0,-10.8108,1
83,-1885.54,-1933.73,0,0,2
245,-2046.94,1199.18,-3164.9,1872.65,5
46,-16752.2,-16752.2,0,0,1
289,4283.39,6753.63,27.6817,-2497.92,4
57,-24087.7,-3501.75,-23936.8,0,5
37,47910.8,47910.8,0,0,5
39,-27971.8,-19759,-8417.95,205.128,2
73,-5769.86,-5824.66,54.7945,0,1
82,-5887.8,4841.46,-4176.83,-6552.44,2
71,-9274.65,-9274.65,0,0,3
81,617.284,3813.58,0,2713.58,1
32,11737.5,11612.5,0,125,5
442,-1314.25,-48.6425,-1552.94,287.33,3
98,1623.47,6393.88,163.265,0,2
69,17143.5,10913,0,6230.43,4
35,-9762.86,0,114.286,-9740,1
108,8337.04,13663,-358.333,-4967.59,5
250,3412.8,6709.2,-1381.6,0,4
184,4457.61,5285.33,-2035.33,1233.7,1
78,125.641,6211.54,0,51.2821,4
24,-27629.2,-13037.5,0,-14591.7,2
285,390.877,2292.98,0,-1902.11,3
250,1442.8,2357.2,-962.4,32,3
45,0,0,0,0,4
22,26945.5,15618.2,0,11327.3,5
354,3990.4,5203.95,20.339,-1874.29,3
105,4727.62,4727.62,0,0,4
226,-3610.62,2468.14,-6078.76,0,5
280,3700.36,3738.21,1185.71,-1223.57,5
565,-2336.81,3221.77,-6181.95,616.283,3
441,-2060.77,425.397,596.145,-1996.83,2
167,19483.8,16497,-241.317,0,4
87,-11197.7,4317.24,-15560.9,45.977,1
26,-23700,-23853.8,0,153.846,3
96,-11742.7,3133.33,41.6667,41.6667,3
22,10031.8,0,10031.8,0,5
187,315.508,3819.25,-3567.91,64.1711,5
326,-1448.47,2080.67,-3526.69,-2.45399,3
194,-1101.03,812.887,-1955.15,20.6186,3
65,-16010.8,-16010.8,0,0,2
34,117.647,117.647,0,0,2
180,11004.4,15520.6,-4516.11,0,4
1122,3690.29,4664.26,-936.275,-199.376,5
25,33040,33232,-192,0,5
102,-11563.7,4636.27,-13779.4,2272.55,1
552,564.13,2243.12,-1440.22,-246.014,5
23,32169.6,31995.7,0,173.913,5
59,-13910.2,-5864.41,0,67.7966,1
84,3975,4575,-600,0,3
232,2215.09,1705.17,-1831.03,17.2414,1
37,6456.76,16578.4,-10337.8,216.216,5
74,4855.41,5310.81,0,-455.405,4
78,15325.6,15325.6,0,0,3
85,3288.24,9600,0,-6311.76,4
23,-14869.6,-14869.6,0,0,1
27,11622.2,-177.778,0,11800,3
30,29493.3,29093.3,400,0,1
135,4040.74,7133.33,-2862.96,3316.3,4
306,-1723.53,1604.25,-1405.23,-555.556,2
427,1070.73,251.054,592.974,37.4707,1
64,-22540.6,-11978.1,-10550,-12.5,2
235,-3424.26,-97.8723,119.149,-1408.51,2
215,5737.21,10418.6,-224.651,18.6047,4
42,38140.5,38159.5,95.2381,0,5
244,2668.44,3564.75,-896.311,0,5
32,15912.5,15912.5,0,0,4
225,-80.8889,1556,-928,-708.889,2
76,10317.1,6665.79,3714.47,0,1
214,-13930.8,-5401.87,-6748.6,-1780.37,1
729,-5494.38,-527.298,-4116.05,-1666.8,2
25,160,160,0,0,3
40,-1185,-1185,0,0,1
221,790.498,4574.66,18.0995,529.864,3
363,-1646.01,-1551.52,-1042.7,948.209,3
221,9053.39,10524,36.1991,-1506.79,3
311,25.7235,25.7235,0,0,1
91,16635.2,11709.9,0,4925.27,5
478,9818.83,10871.5,-72.5941,21.3389,5
120,5948.33,14375,0,-4437.5,4
556,7032.19,5997.48,666.007,377.338,4
159,1873.58,3141.51,-1318.24,25.1572,4
441,-2060.77,425.397,596.145,-1996.83,2
520,7008.65,5610,-1364.81,1917.31,4
987,-722.594,-639.615,346.403,-95.6434,2
39,9528.21,9528.21,0,0,3
82,10096.3,14712.2,-4664.63,48.7805,5
306,6768.63,5237.58,814.379,-1045.1,2
83,-5592.77,-3261.45,0,-2331.33,2
23,19413,32217.4,0,-12804.3,2
102,-4302.94,3635.29,0,-3245.1,3
139,-7403.6,-7762.59,-2751.8,3110.79,3
28,22075,22075,0,0,5
485,1122.89,1399.59,-80,-195.052,2
189,5597.35,3288.36,0,2308.99,5
138,18265.2,16143.5,0,2302.9,2
135,-5191.11,-3257.78,-3872.59,1939.26,5
24,333.333,0,0,333.333,1
194,1454.12,1850,0,-395.876,3
120,-4540,3096.67,-7636.67,0,1
141,439.007,439.007,0,0,2
29,34889.7,34889.7,0,0,4
61,567.213,5993.44,0,-5426.23,2
116,12098.3,12543.1,935.345,2746.55,3
52,0,0,0,0,5
64,195.312,70.3125,0,125,1
26,8973.08,8973.08,0,0,5
21,0,0,0,0,4
215,-288.372,3112.56,-850.698,-2550.23,2
46,12352.2,12352.2,0,0,5
22,5168.18,4986.36,0,181.818,4
48,17595.8,17595.8,0,0,4
121,12809.9,15528.9,0,-2719.01,4
665,8004.51,7559.85,-175.038,1339.55,5
26,41761.5,41607.7,0,153.846,5
395,3700.51,7550.38,-1813.16,-824.81,4
111,-176.577,6845.05,-4202.7,-2818.92,1
67,-4141.79,-4141.79,0,0,3
58,-17665.5,-3774.14,68.9655,-5706.9,1
29,4306.9,4031.03,137.931,137.931,5
58,-17703.4,-1265.52,68.9655,0,2
73,1412.33,1302.74,54.7945,54.7945,1
30,0,0,0,0,1
278,3520.86,3635.97,25.8993,-141.007,4
119,527.731,7368.07,0,-2817.65,3
126,-669.048,2290.48,839.683,0,3
26,35157.7,35157.7,0,0,5
60,4250,4116.67,66.6667,66.6667,3
149,-714.765,1424.16,-649.664,-1489.26,1
52,7300,7300,0,0,4
94,-364.894,-3638.3,3273.4,0,1
75,-3704,-3704,0,0,3
100,6945,4547,40,2358,3
28,18842.9,18842.9,0,0,1
28,142.857,0,142.857,0,4
262,5388.17,3756.49,15.2672,887.405,4
157,7789.17,6068.79,478.344,1242.04,2
178,-6148.31,-6139.33,-4.49438,-4.49438,2
50,23024,22036,-6406,0,2
187,7634.22,6574.33,17.1123,1042.78,2
134,-4491.04,5576.12,-8623.13,-1444.03,2
26,21261.5,23315.4,-2053.85,0,1
113,-4761.06,7592.04,-8109.73,-7.07965,1
43,1569.77,2811.63,-1241.86,0,1
29,20506.9,20506.9,0,0,5
159,3906.92,3856.6,0,50.3145,5
47,-33842.6,-26725.5,-7202.13,85.1064,1
25,0,0,0,0,1
478,1300.21,4694.77,-4320.92,926.36,3
688,972.965,4536.92,-1923.98,-944.186,3
72,1854.17,1798.61,55.5556,0,4
148,-5637.84,-5446.62,-218.243,27.027,2
189,2665.08,7144.44,-4500.53,21.164,3
310,-5406.77,-3952.58,222.903,-1677.1,2
300,-5458.33,-184.667,-3815.67,-1032.33,2
378,-516.138,1102.91,-3274.07,228.836,5
30,-556.667,-556.667,0,0,3
125,6714.4,9346.4,0,-2632,4
32,-43096.9,-32753.1,0,-10343.8,2
78,9388.46,9905.13,-619.231,102.564,5
28,428.571,142.857,142.857,142.857,4
48,10079.2,9995.83,0,83.3333,4
101,4065.35,7025.74,-5255.45,2295.05,4
40,-21917.5,-8770,-13147.5,0,1
57,10984.2,10843.9,140.351,0,3
27,13911.1,13911.1,0,0,3
207,12084.5,9918.36,38.6473,2127.54,5
376,-3073.14,-1113.56,-1046.54,360.106,2
67,9100,9100,0,0,4
99,-433.333,6316.16,40.404,-1954.55,3
46,-3584.78,8078.26,0,-11663,2
30,38980,28360,0,10620,5
223,6818.83,1583.41,-188.789,4567.71,5
83,-14777.1,4419.28,-16269.9,2840.96,3
33,-14506.1,0,0,0,3
305,-1323.28,-2296.07,962.295,-2.62295,4
208,6793.27,4681.25,375.481,1736.54,4
352,-335.227,578.125,9.09091,-922.443,4
42,6833.33,6738.1,0,95.2381,3
26,43342.3,43342.3,0,0,5
31,54632.3,38445.2,-154.839,16341.9,5
224,-1239.29,839.732,17.8571,-2096.88,1
78,15614.1,15562.8,51.2821,0,4
172,-2272.67,643.023,-27.907,-2887.79,2
111,19640.5,19568.5,0,72.0721,5
50,7416,7336,80,0,1
62,-269.355,-269.355,0,0,1
99,-20666.7,-13979.8,0,-6686.87,1
258,14981.8,14567.4,62.0155,370.93,4
993,5015.21,5437.97,-46.1229,-441.49,3
257,3817.9,5136.19,-549.805,-768.482,2
104,-4751.92,-2720.19,38.4615,-2070.19,4
80,696.25,756.25,0,-60,1
27,25029.6,25029.6,0,0,5
30,133.333,0,0,133.333,3
62,674.194,5916.13,64.5161,-5306.45,4
25,-21580,-384,-21196,0,3
160,-4703.12,50,-2415.63,654.375,1
35,8942.86,8828.57,0,114.286,3
422,2154.03,5460.43,-2531.52,-774.882,2
32,-11568.8,0,0,-11568.8,1
23,12665.2,22026.1,0,-9360.87,3
116,-1496.55,-3529.31,0,2032.76,3
162,-7772.22,-5851.23,-3376.54,1455.56,3
1332,2503.08,2149.7,91.6667,981.081,4
25,128,128,0,0,3
71,11733.8,11745.1,56.338,0,4
90,748.889,668.889,-53.3333,88.8889,4
138,-5139.86,5491.3,-2850,-7775.36,2
26,14907.7,14446.2,307.692,153.846,3
573,-666.667,2575.74,6.9808,92.3211,4
529,5767.86,7028.36,7.56144,-1258.98,2
38,21634.2,19297.4,0,210.526,5
25,16040,15880,0,160,5
37,21537.8,13800,7737.84,0,5
281,-108.185,553.381,-134.52,-1221,1
164,3774.39,3750,0,24.3902,4
103,-3438.83,-7.76699,116.505,-3547.57,1
56,23894.6,23823.2,0,71.4286,4
249,-224.096,-2271.08,-1344.98,3391.97,1
142,-6522.54,-1675.35,-1442.25,-33.8028,2
131,-6380.92,-42.7481,-2950.38,-3387.79,2
35,13297.1,13320,114.286,-137.143,4
248,2443.55,2353.23,-137.5,1572.18,2
141,5263.12,8889.36,56.7376,-3682.98,5
27,8225.93,8955.56,0,-729.63,2
24,15820.8,15820.8,0,0,5
59,8630.51,8562.71,67.7966,0,1
60,26901.7,26835,0,66.6667,5
56,71.4286,0,0,71.4286,1
48,32875,32875,0,0,5
112,11562.5,11562.5,0,0,2
81,6956.79,15790.1,-4771.6,-4061.73,5
128,-880.469,6924.22,-4127.34,31.25,2
148,-13716.2,-11914.2,27.027,1405.41,3
93,-6908.6,34.4086,-6943.01,0,1
110,3235.45,3199.09,36.3636,0,5
21,0,0,0,0,1
32,-8756.25,-8881.25,0,125,2
20,-26940,-38530,0,11590,1
271,899.262,697.048,0,-20.6642,3
27,22337,14555.6,0,7781.48,5
152,15036.2,13653.9,0,1382.24,5
54,-7137.04,7029.63,-14240.7,74.0741,5
104,-254.808,7900.96,-3677.88,-4477.88,5
63,13614.3,13550.8,0,63.4921,3
24,0,0,0,0,1
44,-29318.2,-6122.73,-14354.5,-8840.91,4
123,616.26,486.179,97.561,32.5203,5
196,7014.29,6715.31,-1951.53,2250.51,4
34,0,0,0,0,4
28,3839.29,3839.29,0,0,2
154,1587.01,6199.35,-5852.6,1240.26,1
351,-2111.11,5083.48,-1967.52,-1121.94,2
1350,506.593,746.444,-508.741,265.926,3
78,1201.28,1201.28,0,0,4
155,-6367.1,-2458.06,0,-2932.9,2
449,1959.24,2506.46,8.90869,510.022,3
26,0,0,0,0,3
95,-2207.37,-4731.58,84.2105,2440,1
157,-10734.4,-9272.61,1587.26,0,1
42,26288.1,20969,0,5319.05,5
179,1933.52,9198.88,-4564.25,-26.8156,3
26,12407.7,12253.8,0,153.846,4
495,-3126.06,-2839.6,419.798,-32.7273,2
239,-2542.26,-1925.52,-47.6987,-569.038,1
138,1281.88,-2123.19,57.971,3347.1,2
443,10117.8,9206.09,-765.237,1667.95,3
81,-24908.6,0,-24908.6,0,1
44,-8784.09,0,-8784.09,0,5
83,13406,13357.8,48.1928,0,4
101,-12039.6,-6528.71,-3419.8,-2091.09,3
23,173.913,173.913,0,0,4
207,2194.2,791.787,1363.77,38.6473,2
195,9138.46,9035.9,82.0513,20.5128,4
50,-5506,-5506,0,0,2
450,3735.33,6463.56,-1700,35.5556,4
100,-2880,-5458,0,2578,2
36,49258.3,49258.3,0,0,5
186,-5708.6,-967.742,-3179.03,-1561.83,1
26,12511.5,12511.5,0,0,5
55,6169.09,12483.6,-6387.27,72.7273,3
47,170.213,170.213,0,0,1
577,-2676.78,-581.629,-1366.72,-728.423,3
21,5757.14,5566.67,190.476,0,5
49,-1259.18,-1259.18,0,0,4
209,-497.608,-2897.61,15.311,2384.69,2
71,-509.859,-3930.99,3421.13,0,1
175,3005.71,6878.86,-807.429,-3065.71,4
121,-17162,-12097.5,2847.93,0,3
106,11984,13809.4,37.7358,-1863.21,5
75,-8229.33,-3789.33,0,-4440,1
41,61746.3,39512.2,11687.8,10546.3,5
30,13920,16886.7,2370,10620,4
390,2632.31,3230,-628.462,30.7692,1
19,39752.6,39752.6,0,0,4
125,-1784.8,-1305.6,-3060,2580.8,3
47,18566,18770.2,0,-102.128,2
24,-3166.67,3137.5,0,0,3
141,-831.915,-763.83,0,-68.0851,1
100,15786,19571,-3825,40,5
224,584.375,-1362.95,1094.64,852.679,2
250,6096.8,6670.4,-4770.8,4197.2,5
321,-3153.89,-1682.24,-2538.94,1067.29,3
130,5747.69,5747.69,0,0,2
37,-22164.9,0,-9335.14,108.108,3
23,31260.9,173.913,21008.7,10078.3,5
1734,-1767.36,1444.12,-2268.69,-1471.51,2
43,-9248.84,1883.72,0,0,3
1138,2950.35,2517.4,-1403.78,318.981,4
394,-3619.8,-677.919,10.1523,-1737.06,2
192,-15412,-13890.6,-4350,0,2
243,2204.12,3594.24,0,-1390.12,2
36,0,0,0,0,5
163,638.037,613.497,24.5399,0,3
161,5743.48,3400.62,24.8447,2318.01,4
111,-6207.21,1317.12,-7299.1,0,3
29,15886.2,20765.5,0,11627.6,1
336,8815.18,8097.62,23.8095,2132.74,5
398,3488.94,3005.78,0,483.166,1
259,-13412,-3558.3,-8535.91,-1317.76,2
71,-4187.32,2554.93,0,0,2
56,-8416.07,-8416.07,0,0,1
26,25053.8,43465.4,0,0,4
246,2042.68,947.154,-1571.14,1754.88,5
54,37559.3,37574.1,-88.8889,0,5
80,5170,7413.75,0,-5077.5,3
86,7801.16,3759.3,0,4041.86,1
49,81.6327,81.6327,0,0,4
71,-3656.34,-3712.68,56.338,0,4
98,-9796.94,-7781.63,0,-2015.31,1
26,0,0,0,0,4
249,995.181,3522.89,-2812.45,2226.51,5
540,4469.44,3672.59,-785.926,1229.07,3
132,-2386.36,10645.5,-9405.3,0,1
38,14673.7,6184.21,0,8489.47,4
120,-780.833,3375,-4189.17,33.3333,2
56,10764.3,10764.3,0,0,5
934,-116.595,-1612.42,398.073,1011.24,1
384,-453.906,1697.92,-2365.1,202.865,3
27,-2755.56,-9907.41,0,7151.85,5
91,4020.88,3585.71,-5489.01,0,2
111,4366.67,4366.67,0,0,4
78,-16948.7,-8588.46,-4955.13,2732.05,3
433,7174.6,8057.97,-883.372,0,3
89,1823.6,1261.8,0,561.798,4
57,3192.98,9903.51,-6780.7,70.1754,5
207,1002.9,4810.63,-1527.05,-2572.46,2
240,-5649.17,1851.25,-7889.58,389.167,1
285,-1774.04,-1362.11,11.2281,1256.49,2
110,-1296.36,-110.909,-1574.55,389.091,4
468,81.1966,3083.55,-3673.72,671.368,4
161,945.963,11712.4,-8387.58,594.41,3
44,-586.364,-677.273,0,90.9091,1
56,15955.4,16041.1,0,-85.7143,1
24,0,0,0,0,1
211,8506.64,6325.12,-1662.09,3843.6,2
146,12597.3,13900.7,82.1918,-1385.62,4
31,-33038.7,-10861.3,-6735.48,0,3
108,-1622.22,-3694.44,0,2072.22,3
187,-5272.73,-2749.2,-2497.86,0,2
126,7649.21,12649.2,-5452.38,452.381,5
36,-32488.9,-32488.9,0,0,3
62,-17411.3,-18519.4,64.5161,1043.55,4
30,34623.3,34623.3,0,0,5
43,4372.09,4372.09,0,0,2
219,11460.3,11463.9,-21.9178,18.2648,5
127,705.512,705.512,0,0,1
78,-11243.6,-7502.56,-8574.36,4833.33,1
21,17657.1,17657.1,0,0,5
87,-18619.5,-7045.98,-4150.57,-7422.99,1
608,1412.99,4026.32,-3195.72,-25.6579,5
173,-3651.45,1267.63,615.029,0,2
203,-8092.12,-302.956,-3286.7,-5443.35,2
21,0,0,0,0,4
549,-7657.92,-811.658,-4228.96,-1.45719,2
20,400,200,0,200,5
70,3197.14,57.1429,0,3140,3
76,20813.2,20813.2,0,0,3
46,-13815.2,-13815.2,0,0,1
852,3681.1,4955.28,-1177.23,-724.061,4
25,-13308,0,0,-13308,1
34,11429.4,11194.1,235.294,0,4
64,-7354.69,125,0,0,2
224,7295.54,3956.25,0,2486.61,5
77,-17897.4,-18001.3,51.9481,51.9481,3
118,9171.19,6400,-3982.2,2184.75,4
84,692.857,-2423.81,0,3116.67,1
53,21743.4,13509.4,0,8233.96,5
52,-19432.7,-19432.7,0,0,2
65,-16010.8,-16010.8,0,0,2
724,3164.23,3661.19,-437.983,395.994,4
37,-10445.9,0,-10445.9,0,3
33,-4372.73,-4372.73,0,0,4
44,-17513.6,-17513.6,0,0,1
303,3010.89,10242.6,-3140.92,-931.023,3
221,2785.97,2789.59,-3.61991,0,2
59,-6764.41,1688.14,-8520.34,67.7966,1
31,1567.74,12245.2,0,-10677.4,3
235,8261.28,8343.4,-3396.6,1020.43,4
168,-6700.6,-4691.07,0,-1980.95,4
22,363.636,363.636,0,0,5
385,-2397.4,-617.922,0,-1779.48,4
39,-279.487,9630.77,-9910.26,0,5
1697,8586.92,8089.28,-868.002,1053.62,5
23,-17347.8,-17347.8,0,0,3
121,-13220.7,-7857.85,-4623.14,-739.669,1
79,-1129.11,3611.39,-4892.41,101.266,3
82,5054.88,5054.88,0,0,1
141,-9373.76,28.3688,-3645.39,-2361.7,2
29,137.931,137.931,0,0,2
101,9830.69,9791.09,39.604,0,3
39,-17107.7,0,-17210.3,102.564,1
54,-5153.7,9120.37,0,-14348.1,4
153,-8713.07,-1523.53,-5052.29,-2137.25,3
26,0,0,0,0,5
25,-4404,14744,0,0,4
131,6106.11,2417.56,3688.55,0,4
65,7916.92,7855.38,0,61.5385,1
294,1604.08,4337.76,0,-1105.44,2
