@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
36,-21405.6,-21405.6,0,0,bad
34,-1011.76,117.647,0,-1129.41,good
37,327.027,218.919,0,108.108,bad
47,20251.1,20166,0,85.1064,good
69,-3188.41,6601.45,-2968.12,115.942,bad
57,20594.7,20454.4,140.351,0,good
101,9677.23,4679.21,229.703,4768.32,good
89,7285.39,7339.33,0,-53.9326,good
25,29728,29728,0,0,good
43,17781.4,17781.4,0,0,good
147,2065.31,6289.12,6876.87,-4587.76,bad
23,-23326.1,0,0,-23326.1,bad
32,19143.7,19168.8,-25,0,bad
73,4295.89,4241.1,0,54.7945,bad
362,2807.46,5063.54,-1843.09,909.392,bad
35,-7977.14,-17685.7,9708.57,0,bad
45,27942.2,30520,-7622.22,5044.44,good
253,8460.08,7823.32,0,1018.97,good
44,13325,13325,0,0,good
48,2256.25,83.3333,2172.92,0,bad
28,-9696.43,-9696.43,0,0,bad
32,-300,0,-300,0,bad
91,9639.56,9648.35,0,-8.79121,good
47,-1751.06,6574.47,-8223.4,-102.128,bad
159,7289.31,10588.1,50.3145,-3349.06,good
21,-18085.7,-18085.7,0,0,bad
34,11026.5,11026.5,0,0,good
33,-224.242,21881.8,-22106.1,0,bad
240,1085,2258.33,-911.25,1732.5,bad
22,60618.2,60436.4,181.818,0,good
54,0,0,0,0,bad
85,6758.82,14043.5,0,-7284.71,good
24,-42125,-2400,166.667,0,bad
49,-97.9592,-97.9592,0,0,bad
157,10852.2,12947.8,25.4777,-2121.02,good
33,22469.7,37121.2,0,0,bad
25,7964,3440,0,4524,good
42,-11757.1,8795.24,-20552.4,0,bad
80,3908.75,1342.5,-60,2626.25,good
48,-19654.2,-19554.2,0,-100,bad
29,-4937.93,-4937.93,0,0,bad
25,62048,53256,0,8792,good
57,6505.26,6505.26,0,0,bad
19,-5163.16,12936.8,0,-18100,good
62,7350,7350,0,0,bad
50,2890,2810,80,0,bad
157,8417.2,7648.41,25.4777,743.312,bad
68,-226.471,-285.294,0,0,bad
90,17371.1,17282.2,44.4444,44.4444,good
135,14103,11664.4,2461.48,3522.96,bad
89,8440.45,8395.51,0,44.9438,good
25,12392,12392,0,0,bad
24,-61525,-11312.5,-15937.5,-14329.2,good
62,-11162.9,-5506.45,-5720.97,0,bad
72,-17500,-17488.9,-66.6667,55.5556,bad
60,-18971.7,-4551.67,-6441.67,0,bad
40,53910,41930,11980,0,good
178,-197.753,2835.39,-4753.93,1720.79,good
26,17469.2,13276.9,446.154,3746.15,good
45,-9931.11,7246.67,-17177.8,0,good
29,-22448.3,-6079.31,137.931,0,bad
25,-32,0,0,160,bad
36,-21222.2,-11991.7,-14897.2,5666.67,bad
29,-27.5862,-27.5862,0,0,bad
57,-18019.3,-18019.3,0,0,bad
48,9008.33,0,0,9008.33,bad
27,20851.9,20851.9,0,0,good
49,23555.1,37328.6,0,-13773.5,good
48,10637.5,10554.2,0,83.3333,bad
125,-17242.4,-6172,-10763.2,-307.2,bad
27,1325.93,14063,0,-12737,good
129,-5137.21,-2172.09,-2996.12,31.0078,bad
56,5957.14,5957.14,0,0,good
23,-20460.9,352.174,0,0,bad
26,311.538,311.538,0,0,bad
25,33272,33272,0,0,bad
218,-7227.52,1978.44,-2139.91,-7066.06,bad
105,175.238,3308.57,0,-3133.33,bad
28,22207.1,23314.3,0,-1107.14,good
112,-42.8571,0,0,-42.8571,bad
108,-2470.37,6927.78,-9398.15,0,good
28,7400,-28.5714,0,7428.57,bad
71,9554.93,10095.8,0,-540.845,good
44,-5990.91,-6172.73,0,181.818,good
28,-5403.57,-5403.57,0,0,bad
44,1318.18,4522.73,-8338.64,5134.09,good
27,7470.37,4477.78,0,0,good
35,-14531.4,-9608.57,-4922.86,0,bad
184,17829.3,10403.8,0,7425.54,good
26,153.846,0,0,153.846,good
79,-12235.4,-2087.34,101.266,-4189.87,bad
34,20955.9,14838.2,117.647,6000,bad
35,25168.6,25168.6,0,0,good
29,-6117.24,-6255.17,137.931,0,bad
316,1575.63,4624.05,-1223.1,-2081.01,good
188,-4372.87,1309.04,-1110.64,-2025,bad
22,-17568.2,0,-17568.2,0,bad
48,1033.33,-2900,0,3933.33,bad
81,6138.27,6148.15,0,-9.87654,bad
18,86766.7,0,62744.4,24022.2,good
21,576.19,385.714,190.476,0,bad
53,-6607.55,-6607.55,0,0,bad
77,6561.04,6561.04,0,0,good
30,-41350,-25393.3,0,0,bad
22,49968.2,49968.2,0,0,bad
143,6753.15,5104.2,27.972,1620.98,bad
62,8840.32,7016.13,0,1824.19,good
24,-1041.67,-1041.67,0,0,bad
145,-5593.79,-5698.62,110.345,-5.51724,bad
24,-9804.17,-9970.83,166.667,0,good
78,1944.87,12533.3,-13611.5,3023.08,good
65,28413.8,11556.9,0,16856.9,bad
62,24095.2,24030.6,64.5161,0,good
31,-27064.5,0,-15816.1,-11248.4,good
37,-12937.8,0,0,0,bad
112,5807.14,5735.71,0,35.7143,good
20,0,0,0,0,bad
32,-10250,11612.5,0,8056.25,bad
37,8518.92,13343.2,0,-4824.32,bad
73,-2126.03,-2126.03,0,0,good
74,-4767.57,-4767.57,0,0,good
17,22094.1,22094.1,0,0,good
28,-1975,-1975,0,0,bad
83,-7863.86,1022.89,-8828.92,0,good
100,18946,15502,0,3444,bad
62,-5122.58,-4214.52,0,-908.065,bad
22,22781.8,22781.8,0,0,bad
23,26069.6,26069.6,0,0,good
24,-1075,166.667,-200,0,bad
47,-3219.15,-3304.26,0,85.1064,bad
80,-6165,298.75,0,-480,bad
453,-2592.72,-249.669,-1500.88,-842.163,bad
106,-1495.28,1058.49,0,-2553.77,bad
36,15569.4,15569.4,0,0,bad
29,38831,22169,16524.1,137.931,good
87,-2391.95,-2437.93,45.977,0,bad
23,55847.8,44639.1,0,11208.7,good
18,222.222,0,222.222,0,good
23,22343.5,22169.6,0,173.913,good
95,3461.05,14314.7,-8528.42,2713.68,bad
24,15483.3,15483.3,0,0,good
64,-935.938,125,-6039.06,4978.12,good
80,3701.25,3651.25,50,0,good
84,489.286,4471.43,-4020.24,-9.52381,bad
36,10433.3,10433.3,0,0,good
40,-12860,-12860,0,0,bad
23,8869.57,0,0,8869.57,bad
41,-5156.1,-14253.7,0,9097.56,bad
31,12635.5,12635.5,0,0,good
47,85.1064,85.1064,0,0,bad
68,1900,1841.18,0,58.8235,bad
22,-18590.9,-18590.9,0,0,bad
81,7718.52,4460.49,5916.05,-2658.02,good
70,18241.4,7372.86,3502.86,7365.71,bad
70,-12620,-3774.29,0,-8845.71,bad
74,-2239.19,-2293.24,0,54.0541,bad
54,5048.15,13913,0,0,bad
106,11487.7,11450,0,37.7358,good
28,142.857,0,0,142.857,bad
34,-19314.7,-7870.59,-11561.8,117.647,bad
26,33723.1,33723.1,0,0,good
24,-7737.5,-1433.33,0,0,bad
25,-2348,-15092,0,12744,bad
61,-14708.2,-14708.2,0,0,bad
90,8266.67,13585.6,0,0,bad
66,-8671.21,122.727,0,5712.12,bad
35,-9785.71,0,-9900,114.286,bad
56,473.214,9021.43,0,0,bad
107,-889.72,3797.2,0,-4686.92,bad
39,-7184.62,-7184.62,0,0,bad
87,6955.17,12457.5,0,0,bad
71,18488.7,18319.7,169.014,0,good
51,-5323.53,-5323.53,0,0,bad
24,5037.5,4870.83,0,166.667,bad
38,-4826.32,5239.47,-10171.1,105.263,bad
23,22026.1,22026.1,0,0,good
77,-3429.87,-3533.77,0,103.896,bad
32,-11521.9,3312.5,0,125,good
24,36462.5,21245.8,0,15216.7,good
37,-2527.03,19262.2,-21897.3,108.108,good
26,17507.7,18546.2,0,-1038.46,good
224,-995.089,-1336.16,0,341.071,good
47,16166,16268.1,-102.128,0,bad
30,266.667,133.333,0,133.333,bad
29,-1724.14,-1724.14,0,0,bad
48,8589.58,8506.25,0,83.3333,good
21,-53814.3,-36695.2,-16890.5,-228.571,bad
40,12080,0,11980,100,bad
77,0,0,0,0,good
62,-19296.8,1824.19,-12467.7,-8653.23,bad
53,11456.6,3222.64,75.4717,8158.49,good
89,8924.72,7507.87,0,6795.51,bad
42,-1759.52,0,6816.67,-8576.19,good
97,-4085.57,-6825.77,0,2740.21,bad
16,14256.3,14256.3,0,0,good
128,16819.5,20025,62.5,0,bad
32,2496.87,-8359.38,0,10856.2,good
29,12813.8,12813.8,0,0,good
88,785.227,4647.73,0,-3862.5,good
89,696.629,651.685,44.9438,0,bad
51,78.4314,0,78.4314,0,bad
29,29665.5,29665.5,0,0,good
24,68037.5,48070.8,19966.7,0,good
31,-11119.4,-11119.4,0,0,good
32,-15040.6,6600,0,-21640.6,bad
23,-29530.4,-29530.4,0,0,bad
28,-9417.86,7678.57,0,0,bad
48,-7041.67,-7041.67,0,0,bad
35,26491.4,17388.6,0,9102.86,good
251,7021.51,1969.72,5124.3,-72.51,good
24,13945.8,13612.5,166.667,166.667,bad
145,3848.97,3766.21,82.7586,0,good
77,-267.532,-267.532,0,0,good
31,11054.8,2738.71,0,8316.13,bad
115,0,0,0,0,bad
40,-30930,-19062.5,100,0,bad
23,3691.3,3691.3,0,0,bad
29,0,0,0,0,bad
24,30958.3,30958.3,0,0,good
56,10414.3,18962.5,0,0,bad
24,-200,0,0,-200,bad
25,-41016,-41336,0,320,bad
20,32110,56045,0,0,bad
32,7243.75,0,0,7243.75,bad
34,10864.7,10864.7,0,0,bad
39,102.564,102.564,0,0,good
91,10754.9,10474.7,0,-3779.12,bad
95,-5494.74,4998.95,2623.16,-58.9474,bad
23,19430.4,5578.26,0,13852.2,good
27,48700,40559.3,0,8140.74,good
27,5088.89,8425.93,8996.3,-12333.3,good
39,26028.2,26028.2,0,0,bad
27,18563,18563,0,0,good
75,-10521.3,301.333,0,-4440,bad
104,510.577,4163.46,0,-3652.88,good
28,42789.3,42789.3,0,0,good
23,0,0,0,0,bad
27,-4688.89,-4688.89,0,0,bad
40,-30030,-9775,-20255,0,bad
75,24794.7,24794.7,0,0,good
26,-25142.3,-25142.3,0,0,bad
162,24.6914,24.6914,0,0,bad
53,-10520.8,-10520.8,0,0,good
27,-28244.4,-28392.6,0,148.148,good
297,1322.9,4243.43,-1234.01,1537.04,bad
38,26873.7,26768.4,0,105.263,good
59,-881.356,-1054.24,0,172.881,bad
60,17716.7,16293.3,0,1423.33,good
366,-3065.85,562.295,-1023.22,10.929,bad
33,21233.3,19078.8,2154.55,0,good
73,12864.4,12809.6,0,54.7945,bad
69,-12456.5,-7979.71,0,-4476.81,bad
118,-4233.05,5485.59,0,-1564.41,bad
52,-9205.77,0,0,0,bad
29,15382.8,13093.1,0,2289.66,good
30,26890,9220,10666.7,7003.33,good
42,-38126.2,-18942.9,95.2381,-7880.95,bad
110,9240,9167.27,72.7273,0,good
35,228.571,114.286,114.286,0,good
29,13889.7,30396.6,0,0,good
22,0,0,0,0,bad
26,0,0,0,0,bad
54,-8790.74,74.0741,0,0,good
44,7963.64,18952.3,-109.091,0,bad
24,16233.3,16233.3,0,0,good
40,30327.5,18347.5,11980,0,good
58,8268.97,8268.97,0,0,good
35,21034.3,21034.3,0,0,good
61,-4714.75,54.0984,0,3078.69,bad
53,11169.8,11184.9,0,75.4717,good
25,-1852,-1852,0,0,bad
46,-14467.4,-4060.87,0,0,bad
66,-3151.52,-3151.52,0,0,bad
22,-2463.64,0,-2645.45,181.818,bad
52,-16371.2,1088.46,-92.3077,1044.23,bad
22,10172.7,181.818,0,9990.91,good
148,279.73,252.703,27.027,0,good
21,-14709.5,-14709.5,0,0,bad
39,-9187.18,-3776.92,0,-5410.26,bad
43,9418.6,9325.58,93.0233,0,bad
73,8464.38,9706.85,54.7945,-1297.26,bad
114,-1656.14,5933.33,-3390.35,0,bad
41,22319.5,19943.9,0,2375.61,good
48,2858.33,-7208.33,9983.33,83.3333,bad
44,8445.45,8445.45,0,0,bad
64,-2439.06,4978.12,62.5,0,bad
39,1958.97,14233.3,0,0,bad
68,-17807.4,-16432.4,-5166.18,3791.18,bad
41,1919.51,2856.1,0,-936.585,bad
23,22026.1,22026.1,0,0,good
180,4051.11,5882.78,-1831.67,0,bad
63,6284.13,13882.5,0,0,bad
127,-9443.31,218.898,-9400.79,-261.417,bad
30,3520,3520,0,0,good
128,-82.0313,6500.78,-3927.34,-2655.47,bad
94,-7251.06,-7336.17,0,85.1064,bad
26,-419.231,14292.3,-14711.5,0,good
54,-13159.3,1500,0,-5794.44,bad
48,-7035.42,0,-7035.42,0,bad
111,534.234,534.234,0,0,bad
24,-200,0,0,-200,bad
47,7804.26,7804.26,0,0,good
41,20387.8,20387.8,0,0,good
21,766.667,766.667,0,0,good
37,324.324,108.108,0,216.216,good
251,763.347,919.522,0,-156.175,bad
84,1248.81,1248.81,0,0,good
23,-17000,-17347.8,347.826,0,good
93,-12619.4,-12705.4,0,86.0215,bad
25,35108,9100,26008,0,good
42,17731,8564.29,1845.24,7321.43,good
151,-1094.04,4880.13,-4445.03,1641.06,bad
42,-18138.1,-18138.1,0,0,bad
20,54115,17265,23960,12890,good
50,31998,14598,13004,4396,good
25,-9552,3768,0,-13320,bad
57,3968.42,12296.5,0,70.1754,bad
47,17674.5,17674.5,0,0,good
37,-21286.5,-8348.65,0,0,bad
22,0,0,0,0,bad
105,932.381,932.381,0,0,bad
22,45636.4,0,181.818,45454.5,bad
21,15223.8,15223.8,0,0,good
75,-11021.3,-7908,3269.33,0,bad
159,-4046.54,-12562.3,4089.31,4456.6,good
25,-32600,0,-32408,-192,bad
120,1343.33,4158.33,-40,-2775,good
74,-2374.32,-2374.32,0,0,good
48,-9989.58,-16.6667,0,0,bad
48,7995.83,10537.5,-7195.83,4654.17,good
96,4566.67,6089.58,-3597.92,2075,bad
22,17863.6,17863.6,0,0,bad
36,-5216.67,-5230.56,13311.1,0,good
72,-4208.33,-4208.33,0,0,bad
90,26821.1,21927.8,0,4893.33,good
78,-12223.1,51.2821,0,0,bad
38,-16050,-3663.16,105.263,105.263,bad
53,16679.2,22886.8,75.4717,-6283.02,bad
141,16501.4,15668.1,0,833.333,good
24,45900,15191.7,19966.7,10741.7,bad
44,-1495.45,90.9091,-8893.18,7306.82,good
29,19651.7,19651.7,0,0,good
52,-15640.4,153.846,0,-6665.38,good
91,-17905.5,-2212.09,0,87.9121,bad
49,-6936.73,81.6327,0,-7018.37,bad
45,-2473.33,-2562.22,0,88.8889,bad
204,6787.25,6131.37,1694.12,-1014.71,bad
168,13369.6,10113.1,23.8095,23.8095,good
35,12034.3,11702.9,331.429,0,bad
90,-673.333,-2980,-602.222,2908.89,bad
248,-4325,-4265.32,1111.69,-3325.81,bad
119,-2702.52,1185.71,67.2269,67.2269,bad
29,19031,8044.83,0,10986.2,good
202,-2011.88,-428.218,1714.85,-3298.51,bad
22,25559.1,25377.3,0,181.818,good
53,8611.32,9467.92,-932.075,75.4717,bad
281,-4504.98,-1529.54,-1763.35,-1212.1,bad
32,38156.2,17393.8,-10487.5,31250,good
238,342.017,1482.35,-20.1681,-1373.95,bad
73,-8361.64,-1913.7,109.589,0,good
27,-17607.4,122.222,0,0,bad
28,3264.29,3264.29,0,0,bad
32,-14931.2,-15181.2,250,0,bad
23,45539.1,40821.7,4717.39,0,good
31,-1103.23,-1232.26,0,129.032,bad
23,-33204.3,173.913,-16630.4,-16747.8,good
61,65.5738,0,0,65.5738,bad
38,4494.74,4494.74,0,0,bad
39,-6976.92,-6976.92,0,0,good
37,-6248.65,2294.59,-8543.24,0,good
33,121.212,0,0,121.212,bad
56,-16358.9,-16430.4,0,71.4286,bad
24,333.333,333.333,0,0,good
42,12221.4,12221.4,0,0,bad
30,49230,49230,0,0,good
28,-11042.9,-11042.9,0,0,bad
62,11909.7,8170.97,0,3738.71,bad
29,13689.7,13551.7,0,137.931,good
29,21055.2,7482.76,24986.2,-11413.8,bad
22,17863.6,17863.6,0,0,good
21,190.476,0,0,190.476,bad
31,-13919.4,-13919.4,0,0,good
37,-18670.3,-554.054,0,-18224.3,bad
49,10640.8,10640.8,0,0,bad
53,6739.62,6437.74,0,301.887,bad
49,320.408,320.408,0,0,bad
29,17558.6,17420.7,0,137.931,good
23,13852.2,13852.2,0,0,good
179,-7498.32,1324.02,-3488.27,-3726.82,bad
39,5438.46,207.692,0,5230.77,bad
22,0,0,0,0,bad
27,22322.2,22500,-177.778,0,bad
29,20051.7,33379.3,-13327.6,0,bad
62,4372.58,4450,-77.4194,0,good
64,5931.25,5806.25,0,125,good
25,-12192,324,0,-12516,bad
27,27525.9,27525.9,0,0,good
142,-1842.25,-1892.96,50.7042,0,good
19,50973.7,50973.7,0,0,good
68,4104.41,-2595.59,0,6641.18,bad
35,574.286,345.714,114.286,114.286,bad
76,-6246.05,52.6316,0,0,good
49,25832.7,25832.7,0,0,good
110,13311.8,4264.55,0,9047.27,bad
95,-9060,-5767.37,-1487.37,-1805.26,bad
23,-22517.4,-1704.35,0,0,bad
148,3891.89,6591.22,-2611.49,81.0811,bad
43,93.0233,0,0,93.0233,bad
27,-7055.56,5203.7,0,-12259.3,bad
88,2569.32,8009.09,0,0,good
180,192.222,2829.44,0,22.2222,bad
97,5867.01,5792.78,123.711,0,bad
26,24750,24750,0,0,bad
51,-9307.84,0,78.4314,0,good
21,-15714.3,385.714,0,-16100,bad
81,-9155.56,-2456.79,-4722.22,3933.33,bad
22,181.818,181.818,0,0,bad
72,27415.3,8093.06,15686.1,3636.11,bad
24,24629.2,24629.2,0,0,bad
26,-4203.85,14207.7,0,0,bad
475,-3639.79,2891.79,-1612.21,-1184,bad
80,3100,1990,0,50,good
41,195.122,0,195.122,0,good
54,-6307.41,-12814.8,74.0741,6433.33,bad
33,-10030.3,0,0,-10030.3,bad
24,-13625,166.667,0,-13791.7,bad
33,11381.8,11381.8,0,0,good
48,-9866.67,-5416.67,-4450,0,bad
173,14597.7,12488.4,46.2428,0,bad
76,-5014.47,-8156.58,105.263,3036.84,good
46,4597.83,4597.83,0,0,good
404,3935.15,4637.38,-1236.39,534.158,good
23,2752.17,2752.17,0,0,bad
21,17695.2,17695.2,0,0,good
24,28925,28758.3,0,166.667,good
27,-177.778,0,0,0,good
56,9858.93,9858.93,0,0,bad
51,-8119.61,-8198.04,78.4314,0,good
39,5146.15,2566.67,0,2579.49,bad
27,-8477.78,3855.56,0,-12333.3,bad
24,21050,20883.3,0,166.667,good
48,32420.8,32254.2,83.3333,83.3333,good
71,5222.54,5222.54,0,0,good
77,-17935.1,-5553.25,0,51.9481,bad
26,-10442.3,-10442.3,0,0,good
49,30077.6,27740.8,13269.4,-1163.27,bad
30,16290,16290,0,0,good
42,24064.3,24064.3,0,0,good
25,484,484,0,0,bad
31,-8777.42,-8777.42,0,0,good
18,21094.4,21094.4,0,0,good
36,222.222,111.111,111.111,0,bad
31,-10474.2,-10474.2,0,0,bad
68,-18463.2,-18522.1,58.8235,0,bad
83,-2175.9,1593.98,0,-3769.88,bad
49,-3887.76,-3887.76,0,0,bad
24,4679.17,4512.5,166.667,0,bad
135,10692.6,7938.52,29.6296,-186.667,bad
74,-3977.03,1245.95,-5222.97,0,good
51,-188.235,-94.1176,-94.1176,0,bad
22,20990.9,0,0,20990.9,good
19,210.526,210.526,0,0,bad
28,-9696.43,-9696.43,0,0,bad
42,-10283.3,-10283.3,0,0,bad
25,28808,28648,0,160,good
39,13197.4,13197.4,0,0,bad
24,44804.2,44637.5,166.667,0,good
26,27123.1,19276.9,0,7846.15,good
30,15730,15730,0,0,bad
209,-4721.53,-1244.98,-1811,-1665.55,good
23,-11804.3,-11804.3,0,0,bad
22,4663.64,4663.64,0,0,bad
30,-15823.3,0,0,133.333,bad
25,0,0,0,0,good
45,-3773.33,-3862.22,88.8889,0,bad
80,-11567.5,-11567.5,0,0,bad
57,1868.42,1859.65,8407.02,0,bad
53,13798.1,3626.42,0,0,good
61,-434.426,-631.148,131.148,65.5738,bad
49,21993.9,15326.5,1610.2,5057.14,good
44,29465.9,19547.7,0,9918.18,good
74,11925.7,16518.9,54.0541,-4647.3,good
70,-11314.3,7091.43,0,-4728.57,bad
33,2890.91,2648.48,121.212,121.212,bad
24,10908.3,166.667,0,10741.7,good
31,20348.4,20348.4,0,0,good
18,0,0,0,0,good
47,257.447,257.447,0,0,bad
32,10946.9,10821.9,125,0,bad
110,2000.91,430.909,4560.91,-2990.91,bad
22,71627.3,62945.5,0,8681.82,bad
24,-2162.5,-2162.5,0,0,good
24,9112.5,4400,0,4712.5,good
54,7824.07,4212.96,0,74.0741,bad
137,8224.09,3158.39,-35.0365,5100.73,bad
27,-1562.96,-1562.96,0,0,bad
184,-5010.33,1299.46,-8127.17,585.326,bad
67,1340.3,1411.94,-71.6418,0,bad
97,-3756.7,5121.65,-3943.3,0,bad
22,21336.4,21336.4,0,0,bad
24,19620.8,19454.2,0,166.667,good
93,-5363.44,-4088.17,0,-1275.27,bad
23,17087,17087,0,0,good
134,15437.3,15377.6,59.7015,0,good
29,-22172.4,17469,0,-23134.5,bad
27,4637.04,448.148,0,4188.89,good
38,9989.47,9884.21,0,105.263,bad
24,-35545.8,337.5,-16104.2,166.667,bad
29,-9524.14,-9524.14,0,0,bad
230,3161.74,2222.61,0,939.13,bad
30,-21976.7,-6020,0,0,bad
37,-7281.08,-7281.08,0,0,bad
82,-12911,-17032.9,0,4121.95,good
22,39672.7,39672.7,0,0,bad
93,-1109.68,5758.06,-4155.91,-3580.65,bad
30,23906.7,23906.7,0,0,good
34,13676.5,13676.5,0,0,bad
52,-24773.1,-24773.1,0,0,bad
213,3917.84,6801.88,-2880.28,-3.75587,good
75,-3568,-3568,0,0,bad
80,-19137.5,-14620,0,-4517.5,bad
49,-7722.45,165.306,-7887.76,0,bad
87,83.908,37.931,0,45.977,bad
58,-29162.1,-15305.2,68.9655,-5672.41,bad
39,-1482.05,15728.2,-17312.8,102.564,bad
30,26293.3,26160,133.333,0,good
30,-186.667,-26.6667,-160,0,bad
29,-1096.55,-1096.55,0,0,good
115,-2221.74,-2221.74,0,0,good
101,-4156.44,591.089,0,-7.92079,bad
117,-8148.72,1588.03,-6890.6,-2846.15,good
21,0,0,0,0,good
104,-306.731,24.0385,0,-330.769,bad
78,51.2821,51.2821,0,0,good
123,-10875.6,65.0407,-8357.72,-2582.93,bad
33,-35709.1,-10239.4,-11118.2,-14351.5,bad
29,18879.3,30737.9,0,-11858.6,good
41,-18697.6,-18580.5,0,-117.073,bad
103,12592.2,8101.94,0,4490.29,bad
56,3762.5,3848.21,0,-85.7143,bad
64,-12.5,-12.5,0,0,bad
45,-12240,-7688.89,-4551.11,0,bad
23,143.478,143.478,0,0,bad
276,9700.72,8119.93,0,-372.464,good
21,17695.2,17695.2,0,0,good
40,0,0,0,0,good
34,12255.9,2791.18,-141.176,9605.88,good
19,40852.6,40242.1,610.526,0,good
57,35286,23893,11477.2,-84.2105,good
47,-5519.15,-5604.26,0,85.1064,good
129,-8725.58,-5045.74,0,31.0078,bad
29,-9520.69,-9520.69,0,0,bad
56,-21907.1,-18610.7,0,-3296.43,bad
82,5285.37,2696.34,-4221.95,6810.98,good
42,11919,11919,0,0,good
35,10385.7,345.714,0,10040,good
33,2866.67,2866.67,0,0,bad
41,2375.61,2375.61,0,0,bad
103,2354.37,-2336.89,4652.43,38.835,bad
33,21400,7187.88,0,14212.1,good
31,0,0,0,0,good
33,-21766.7,-11736.4,0,-10030.3,bad
63,19663.5,19600,63.4921,0,good
96,926.042,926.042,0,0,bad
45,7773.33,7773.33,0,0,bad
27,-29648.1,-9777.78,0,-19870.4,bad
29,0,0,0,0,bad
105,16011.4,15973.3,38.0952,0,good
28,30521.4,30378.6,142.857,0,good
27,-43096.3,-12544.4,0,-12822.2,bad
84,-1794.05,-1794.05,0,0,bad
89,-8179.78,659.551,-4297.75,-4541.57,bad
23,-14391.3,0,0,-14391.3,bad
127,7086.61,9714.96,0,-2628.35,good
68,7072.06,3280.88,0,3791.18,bad
61,1118.03,7532.79,-6336.07,-78.6885,good
21,-15314.3,576.19,-16081,190.476,bad
49,-7120.41,-16.3265,0,-7104.08,good
32,-150,-150,0,0,bad
23,22647.8,22143.5,504.348,0,bad
130,2703.08,3281.54,0,-578.462,bad
33,-24551.5,0,-24551.5,0,good
43,3002.33,2909.3,0,93.0233,good
84,17675,23326.2,47.619,0,bad
28,56053.6,46846.4,0,9207.14,good
21,4819.05,4819.05,0,0,bad
84,-8134.52,-7745.24,0,5309.52,bad
23,20843.5,20843.5,0,0,good
21,-45590.5,0,0,0,bad
24,15895.8,15895.8,0,0,good
22,368.182,368.182,0,0,bad
29,31575.9,31575.9,0,0,good
37,-17045.9,-17045.9,0,0,good
44,8627.27,8445.45,181.818,0,good
46,8339.13,8252.17,86.9565,0,bad
22,181.818,181.818,0,0,bad
23,-6434.78,-6434.78,0,0,bad
36,444.444,444.444,0,0,bad
23,0,0,0,0,bad
63,-7555.56,-2301.59,0,-5253.97,bad
446,2529.15,4734.53,0,-2205.38,good
23,10613,10613,0,0,good
24,-1433.33,166.667,0,-1600,bad
22,-14681.8,181.818,0,-14863.6,bad
73,3119.18,3119.18,0,0,bad
39,22689.7,22587.2,102.564,0,good
61,1559.02,1559.02,0,0,good
23,0,0,0,0,bad
45,27648.9,19113.3,-1073.33,9608.89,good
20,200,0,0,200,good
44,2290.91,2290.91,0,0,good
24,504.167,337.5,0,166.667,good
51,-18782.4,-5335.29,-13447.1,0,bad
24,-11841.7,-11841.7,0,0,bad
106,-12691.5,37.7358,-3308.49,-388.679,bad
114,-16263.2,-2089.47,-5922.81,-4051.75,bad
70,24000,24548.6,0,-548.571,good
54,28213,24322.2,0,3890.74,good
92,6680.43,3568.48,3068.48,43.4783,bad
36,64661.1,38466.7,0,26194.4,good
26,-41069.2,-10776.9,153.846,-12034.6,bad
23,-3952.17,16860.9,0,0,good
210,6722.86,-2494.76,7184.29,-533.81,bad
36,13658.3,13658.3,0,0,bad
78,16407.7,8964.1,6194.87,1248.72,good
24,-19945.8,0,0,0,bad
28,13335.7,13192.9,142.857,0,good
240,2710.42,4060.83,46.6667,-1397.08,bad
53,-2864.15,966.038,0,-3830.19,bad
59,-5732.2,-3401.69,67.7966,5715.25,bad
35,-33202.9,-5848.57,0,0,bad
35,51100,50985.7,0,114.286,good
44,-7834.09,0,-18.1818,-7815.91,bad
36,13922.2,13922.2,0,0,good
41,8304.88,17741.5,0,-9436.59,bad
24,166.667,0,0,166.667,bad
27,-12137,600,0,-12737,good
62,1569.35,1504.84,0,0,bad
23,16060.9,16060.9,0,0,good
144,5416.67,5779.17,-33.3333,-329.167,bad
47,5485.11,0,0,5485.11,bad
81,-186.42,4486.42,-4672.84,0,bad
24,4383.33,4383.33,0,0,good
24,-37562.5,-3250,166.667,-14533.3,bad
23,-21021.7,-208.696,0,0,bad
56,-819.643,-819.643,0,0,bad
38,105.263,0,0,0,bad
36,10922.2,33469.4,0,-9250,good
118,5753.39,1658.47,4094.92,0,good
50,-21800,-5596,-16204,0,good
48,-16.6667,0,83.3333,-100,bad
33,-28293.9,-28536.4,0,121.212,bad
21,17590.5,17590.5,0,0,good
32,25937.5,25937.5,0,0,good
20,-7565,-7565,0,0,bad
78,-1132.05,-1070.51,-61.5385,0,bad
26,14292.3,14292.3,0,0,bad
54,-1618.52,-3200,0,1581.48,bad
491,-988.187,689.002,-1526.27,-150.916,bad
27,27044.4,27044.4,0,0,good
46,0,0,0,0,good
27,-19240.7,-19240.7,0,0,good
25,4684,4524,0,160,good
22,-16236.4,5522.73,0,0,bad
49,0,0,0,0,good
67,2567.16,2507.46,0,59.7015,bad
60,14150,14083.3,0,66.6667,good
88,-1025,-1070.45,0,45.4545,bad
41,8095.12,8212.2,0,0,good
