@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute stars {1,2,3,4,5}
@data
0.004,22,4
1.5816000000000026,502,2
0.32950000000000024,366,3
0.14409999999999998,143,5
-0.5325,37,3
-0.7705,47,1
-0.9064000000000001,130,1
-0.2715,24,5
2.6718999999999995,139,5
1.1806,86,4
0.30510000000000004,148,4
1.0664,55,5
-0.48350000000000004,83,1
-0.48279999999999995,82,2
0.5031,68,4
-2.9591,192,2
0.0957,41,3
-1.7561999999999993,1596,2
0.25039999999999996,33,4
-0.2213,69,1
-0.21709999999999996,75,2
-0.2691,150,2
0.2755999999999999,202,3
0.469,27,2
0.1653,36,4
-0.2199,26,1
1.6947999999999999,62,3
0.37879999999999997,86,5
0.466,75,4
-0.23820000000000002,248,1
3.0796,427,4
-0.0007999999999999995,72,1
-4.345500000000001,847,3
-0.04820000000000002,245,2
0.4091,33,4
-0.0007999999999999995,42,5
0.6277999999999999,116,3
1.3368,175,3
0.3416999999999999,218,1
0.006700000000000008,72,1
-2.7165999999999997,474,3
0.7968999999999998,229,4
-0.023399999999999976,482,3
-0.7796000000000001,64,4
-0.2715,26,2
0.3716,26,3
0.3738,59,2
0.8672,61,4
-0.319,48,2
0.3854,58,5
1.0730999999999993,384,3
0.9501000000000001,303,4
-0.2846,31,4
-0.7519000000000001,34,3
-0.5448000000000001,120,1
3.2606999999999995,232,5
-5.6888000000000005,972,2
-1.6248000000000002,554,1
0.6334,30,2
0.058699999999999974,50,5
-0.899,93,1
-0.48540000000000005,47,4
-0.653,98,1
-0.1619000000000002,204,2
1.5884,134,5
-0.13959999999999997,69,3
-0.28740000000000004,441,5
0.012,42,1
0.007200000000000001,54,2
1.3861,89,5
-0.27280000000000004,23,3
1.4566,47,3
-2.8336,197,1
0.8048,283,2
0.7194000000000005,1120,3
0.8619999999999999,76,5
-3.6273000000000004,284,3
0.6921,74,4
-0.9878000000000001,98,2
-0.4713,56,1
0.5846,41,5
1.2334,58,4
-4.016200000000001,841,4
3.7960000000000003,332,5
-0.0096,24,1
0.2249,32,1
0.6945,100,3
0.8284999999999997,300,2
-1.4346,149,1
1.1988,84,4
0.3716,28,5
0.9077000000000001,22,4
2.4012999999999707,2493,2
-0.9686,106,2
-1.5831,200,5
0.5357000000000001,43,4
2.0467,87,4
0.8592,24,5
0.5092,43,3
1.0562,67,3
0.393,25,5
0.2126,56,4
0.3412,46,3
-0.4514000000000001,58,4
-0.2363000000000003,287,2
0.3716,20,5
-0.2381,98,3
0.5722999999999999,183,5
0.37879999999999997,93,1
-0.3816,48,2
-0.32330000000000003,61,2
0.48279999999999995,60,3
1.6083999999999996,231,3
1.7112000000000003,169,3
0.23409999999999997,128,1
0.7432,81,2
-0.4555,94,4
-0.7235,295,1
1.1047,148,4
0.6293000000000001,112,5
0.12090000000000001,37,3
0.4793999999999999,237,4
0.576,201,3
-0.44000000000000017,332,1
-0.34800000000000003,28,1
-0.2203,20,5
2.2217000000000002,88,5
0.21710000000000002,91,1
-0.8015000000000003,268,4
-3.4913999999999996,164,1
-1.7459000000000002,166,2
0.3526,34,1
0.6154000000000001,88,5
0.8848,61,4
0.9654000000000003,239,2
-0.6809000000000001,74,1
0.18090000000000006,459,2
2.3849,359,1
-2.8165999999999998,629,2
0.511,148,5
1.4791999999999998,131,3
0.4921,203,2
-2.3241,204,1
-0.3734,55,1
-0.0428,83,1
1.1243999999999998,124,4
-1.0235,44,3
7.629199999999992,1300,5
0.5595,53,1
0.3597,61,3
0.40979999999999994,40,2
-1.2492999999999999,63,3
0.4419,31,2
-0.8027000000000002,161,4
-1.6708999999999998,89,4
-0.4949,118,5
0.8800000000000001,26,5
-1.6375,300,2
0.1121,77,3
-2.414,2056,2
-0.4025000000000001,55,2
0.8726,118,4
-0.7775,257,3
0.5421,26,5
-0.28269999999999995,514,4
0.3796,31,4
-2.0881,308,3
-0.13470000000000015,128,2
0.671,456,3
-0.4127,26,2
-0.7674,29,1
-0.9779,58,4
-1.1298,233,4
0.2576,103,5
-0.5544,87,4
0,22,1
-0.7517999999999999,55,1
-0.7431,353,1
-0.39899999999999997,66,2
-0.018599999999999988,77,5
0.6853,55,4
0.7484,27,5
0.056900000000000006,69,1
0.004,30,3
-0.18309999999999998,25,3
0.3796,24,5
-0.416,438,5
-0.5099,46,1
-0.5185000000000001,252,3
1.703000000000001,324,5
1.2962,181,2
-1.4776000000000002,61,1
-0.24240000000000006,118,3
0.8808999999999999,398,4
-0.8654,492,2
-0.18849999999999995,181,4
-1.1061,88,1
0.6348,30,5
0.9245,45,2
-0.4707,32,2
-0.20080000000000006,84,3
-0.014900000000000024,50,1
-0.5325,72,2
-0.48419999999999996,62,4
1.4361000000000002,30,5
-0.2363000000000003,287,2
-0.1563,72,1
0.33260000000000006,132,2
2.7054000000000005,398,4
-0.0007999999999999995,29,5
-1.0294,2157,1
2.9195,351,5
0.37079999999999996,131,3
-0.4363000000000001,164,1
-1.6523999999999999,642,2
-0.03100000000000011,138,3
0,28,4
-0.06200000000000003,215,2
-0.2675,43,4
0.006599999999999995,29,5
1.8974000000000006,510,3
1.0087000000000002,142,5
0.562,52,5
0.703,418,5
0,24,1
-1.1683000000000001,245,2
-0.1565,63,2
3.2944,222,5
2.7748999999999997,528,4
-0.13570000000000004,228,3
0.5845000000000001,103,4
0,43,3
0.4885,27,4
-1.3639999999999999,57,1
0.9064000000000001,66,3
1.7294000000000003,621,3
-1.4346,149,1
-0.0167,26,1
1.3639999999999999,61,4
1.244,24,5
1.4069,281,3
-0.6569,42,1
-1.1919,104,5
0.5066,20,3
-0.251,43,2
0.397,26,5
0.05640000000000006,174,1
1.207,284,2
-0.0874,194,2
-0.5267000000000001,161,1
-0.9702,211,3
0.008,45,3
0.42280000000000006,267,1
-1.9636,145,3
2.5385000000000004,269,4
-0.24050000000000005,135,3
-0.6203000000000001,534,2
0.12090000000000001,26,4
0.4925,65,5
1.2002,72,4
0.12090000000000001,26,4
-0.5214,43,1
0.41539999999999994,101,2
-1.5284999999999997,134,5
1.6421,50,5
-1.733,199,4
-1.1915000000000002,237,4
-0.1441,66,2
-0.3853,29,1
1.1127,83,4
0.3756,26,5
2.3281000000000005,509,5
0.21450000000000002,47,5
-0.971,25,1
-1.5011,79,3
0.7072,242,2
-1.1836,185,1
-1.0936,37,3
0.7485999999999998,113,3
2.3242000000000003,139,4
1.0043,34,5
0.012,61,5
0.21709999999999996,58,4
0.004,21,3
-0.27780000000000005,75,3
0.3074,118,1
-1.3451,395,2
-0.4537,272,2
-0.6234999999999999,167,2
0.3413999999999999,249,1
0.3716,29,4
0.11870000000000003,91,4
0.12069999999999997,39,1
0,27,1
0.004,22,3
-0.6621,59,5
-1.4272999999999998,72,2
0.2287,822,5
0.026499999999999965,59,3
-0.3475,172,2
0.004,38,2
-0.4830000000000001,161,3
0,106,5
0.004,20,5
-0.8207,59,1
-0.3723,200,5
-0.1958999999999999,167,1
0.7592,31,2
0.34110000000000007,39,5
1.1425999999999998,183,4
-0.49970000000000003,35,1
0.18570000000000003,27,4
2.7199000000000004,211,5
-0.3793,35,2
0.009599999999999984,75,1
0.393,23,4
0.901,169,2
-0.5281,52,3
0.004,18,5
-2.1130000000000004,1163,4
1.5080000000000002,406,4
-0.1828,70,1
0.007200000000000001,54,2
-0.6581,75,2
-0.12519999999999992,369,3
1.314,43,5
0.9635000000000002,248,1
-0.11010000000000003,25,4
0.12490000000000001,39,3
0.401,36,2
-1.2265000000000001,83,3
0.7184999999999999,29,4
1.4112999999999998,384,4
0.5518000000000004,469,4
4.1091,251,5
-0.3151000000000001,196,2
0.6551,185,3
-1.7268,200,1
-0.42079999999999995,145,3
-1.4383,53,1
4.9072000000000005,319,3
0.5407,92,4
1.4783000000000002,35,5
1.7454,63,5
0.008,26,2
-0.1689000000000002,211,2
-2.8903999999999996,458,1
0.3716,24,4
-0.3375,48,1
-0.4747,145,3
1.9652000000000003,128,5
0.393,31,3
-0.7674,45,1
0.0196,81,3
0.5012,127,2
0.1169,36,4
0.05849999999999997,31,3
-1.1463999999999999,197,1
-0.8399,72,2
0.10719999999999966,135,5
-0.7574000000000003,510,4
-0.06380000000000002,27,3
-1.5805000000000002,55,1
0.356,122,5
0.2236999999999999,137,5
0.5751,73,2
-0.2680999999999999,65,4
-0.0087,23,1
0.7656000000000001,70,1
0.23650000000000002,73,3
1.1143,99,5
1.444,114,3
0.008,26,3
6.740499999999995,891,4
0.09860000000000001,34,5
-0.30360000000000004,74,1
-0.0425,37,1
0.3241,110,5
0.3506,35,3
0.3796,21,4
-0.5196000000000001,68,2
0.5475000000000001,110,1
-1.0236999999999998,58,2
0.093,28,5
0.1663,56,2
1.219,62,4
0.5696999999999999,129,2
0.0032000000000000006,28,2
-0.03170000000000006,61,3
0.008,55,1
0.2478,27,2
-0.325,27,4
0.49859999999999993,106,4
-0.2973,71,2
0.6986000000000001,35,4
-0.39499999999999996,33,2
1.4129999999999998,208,4
0.004,83,3
0.0539,31,5
-1.0386,131,5
1.6148,41,5
0,24,3
0.004,22,1
0.8503999999999998,223,4
0.5021,52,3
-0.3327,25,1
0.0073,47,2
-0.8654,492,2
0.44599999999999995,40,5
0.40879999999999994,118,5
1.6239999999999999,75,4
1.5386000000000002,252,4
1.2439,29,4
-5.2804,222,1
-0.04970000000000008,264,3
-0.319,48,2
1.1598000000000002,48,5
1.1003,36,5
0.8252999999999998,1422,2
-0.03170000000000005,195,2
0.040999999999999925,80,4
0.9276999999999999,109,5
2.0743000000000005,968,3
1.2698,25,5
-3.6452999999999998,173,1
0.004,26,3
0.0032000000000000006,54,2
-1.2153,91,1
2.721200000000001,330,4
-2.0130999999999997,80,1
-1.4977000000000003,81,5
0.8044,298,1
1.2357,60,3
-0.5365,30,1
-0.0817,57,1
0.013100000000000025,126,4
-0.2523,147,4
1.4195999999999998,270,4
0.5395,25,5
7.843199999999996,914,4
-0.12070000000000003,63,3
-0.7517999999999999,55,1
1.7971999999999997,677,5
0.6129,44,4
-0.8603000000000001,158,3
-0.5090000000000001,589,2
-0.8937999999999999,103,3
0.3972,60,3
3.4873000000000007,543,3
-1.9711999999999998,563,1
0.28479999999999994,176,2
-1.2625,65,2
0.1674,21,2
-2.8733999999999997,164,3
0.7065,57,5
-0.3677,128,1
0.3716,20,3
-0.3386,37,2
-0.10710000000000003,19,4
0.26860000000000006,40,4
2.5813,152,5
0,19,5
7.392599999999997,767,4
-2.0354,63,1
0.3756,39,5
0.7806,169,4
-0.9869000000000001,155,2
-1.9512000000000005,747,3
3.7773000000000003,968,4
0.6531999999999998,164,1
0.02,65,3
-0.327,39,1
-0.24829999999999997,65,3
-2.2533000000000003,135,1
-0.013900000000000023,205,2
-1.1267,156,2
0.7726,27,5
4.4822,443,3
3.2117999999999998,341,5
-0.0096,77,1
0.3387,22,4
1.1413,318,5
0,76,2
-0.6841999999999999,72,1
-0.5575999999999999,91,1
0.3796,51,5
0.7451000000000001,100,4
-0.22959999999999997,26,2
0.004,26,5
0.7152000000000001,42,3
0,20,1
0.22279999999999975,303,2
0,22,2
-1.3887,88,1
-1.5683999999999998,169,1
-0.0127,28,2
-4.016200000000001,841,4
1.9874000000000003,80,4
0.3194999999999999,76,4
-0.00930000000000003,102,3
2.2149,152,5
-2.8429999999999995,344,3
0.48369999999999996,56,5
-0.15449999999999997,60,2
-1.7536999999999998,48,3
0,351,3
0.7482,317,4
0.004,30,2
-0.327,115,3
0.6900999999999999,20,5
-2.3351,23,2
0.008,26,1
-0.39690000000000003,41,3
0.0937,387,2
1.4330999999999998,347,1
-1.1267,255,2
-0.7674,29,1
-0.134,76,3
0.012,56,4
-0.5448000000000001,120,1
0,21,4
-5.803900000000003,1007,1
-0.8837000000000002,165,4
0.3011,359,5
-0.8212999999999999,55,1
0.2306,47,4
0.5585,35,5
0,49,4
0.5031,68,4
-0.10010000000000008,259,2
-3.103499999999999,825,1
-0.536,62,2
0.11569999999999991,126,5
0.8476999999999999,97,3
-1.4525000000000001,317,5
-0.3009000000000003,616,3
0.3756,17,3
2.5768,547,5
1.8704999999999998,99,5
1.2085,136,4
0.8728,25,4
-1.5011,79,3
0.23299999999999998,208,1
1.2601999999999998,303,5
-0.13130000000000003,25,2
-0.1818999999999999,43,2
4.061,403,5
2.2327,83,4
-0.8057000000000001,48,1
-0.5786000000000001,118,5
-0.16280000000000006,191,2
-0.3491000000000001,63,3
0.1405,61,1
0.47740000000000005,239,3
0.14229999999999987,41,3
0.17950000000000002,629,2
0.5831,40,5
-1.0779999999999998,860,3
0.10450000000000004,45,5
-0.9653000000000003,72,3
0.09439999999999993,320,4
0.4989,255,3
-0.6910999999999999,133,3
-0.7002,83,3
-0.7322,38,2
0.004,41,1
2.7093000000000007,752,5
-0.2542,52,4
0.3649,35,2
-0.23950000000000005,104,5
-0.2675,25,1
7.476299999999996,763,5
-1.0713,58,4
-0.3233,46,1
1.1269,36,5
0.06989999999999999,125,1
0.46649999999999997,22,4
2.0594999999999994,271,4
0.7796,289,2
6.1086999999999945,1093,2
-1.5473999999999999,495,2
0.9072999999999999,76,1
-1.5879999999999999,58,2
0,24,4
-1.1229,96,2
-1.0013999999999998,47,2
-0.05150000000000002,74,5
0.0032000000000000006,50,2
-0.9227999999999998,173,1
0.06260000000000004,140,3
0.6646000000000001,52,5
0.3236,75,3
-0.4906,36,1
-0.6839000000000001,32,3
1.3017999999999998,480,4
0.3726,83,1
0.008,23,1
-0.39170000000000005,209,2
-0.6081,28,3
-1.2052,55,4
-0.5413,25,4
2.0014,448,5
0.006700000000000008,72,1
1.5915000000000006,815,4
0.24529999999999985,123,5
-0.4747,35,3
2.4836,231,4
0.004,32,1
-0.4642,83,2
-3.7757,612,2
2.3530000000000006,627,4
0.14299999999999996,127,4
0.17809999999999998,29,1
-0.0007999999999999995,35,3
1.9584999999999997,276,3
0.03820000000000001,32,2
-0.9202,234,2
-3.7222999999999997,331,1
0.34579999999999994,74,1
-0.15649999999999997,83,2
-0.5015000000000004,245,5
-0.7706,46,1
1.2379,289,4
-1.3730000000000002,57,5
1.7727,37,5
-1.0909,39,2
-0.4211999999999999,73,1
-0.48279999999999995,82,2
-0.6585,71,3
0.04999999999999999,81,1
0.3756,32,5
-0.5809000000000003,442,3
0.15909999999999996,98,2
1.1828999999999998,69,4
-0.3417,35,1
0.9004000000000001,108,5
0.8532,250,4
0.8202,184,1
0.009800000000000024,78,4
-0.6631,24,2
0.11140000000000017,285,3
0.3607,250,3
0,45,4
0.5928,22,5
1.4126000000000005,354,3
0.49639999999999995,105,4
-0.8160000000000001,226,5
1.0361,280,5
-1.3203000000000003,565,3
-0.9088000000000003,441,2
3.2538,167,4
-0.9742000000000001,87,1
-0.6162000000000001,26,3
-1.1273,96,3
0.2207,22,5
0.05900000000000005,187,5
-0.47219999999999995,326,3
-0.2135999999999999,194,3
-1.0407,65,2
0.004,34,2
1.9807999999999997,180,4
4.14049999999999,1122,5
0.826,25,5
-1.1795000000000002,102,1
0.3114,552,5
0.7399,23,5
-0.8207,59,1
0.33390000000000003,84,3
0.5139,232,1
0.23889999999999995,37,5
0.3593,74,4
1.1954,78,3
0.27949999999999986,85,4
-0.34199999999999997,23,1
0.31379999999999997,27,3
0.8848,30,1
0.5455,135,4
-0.5274000000000001,306,2
0.45719999999999983,427,1
-1.4425999999999999,64,2
-0.8047000000000002,235,2
1.2334999999999998,215,4
1.6019,42,5
0.6510999999999999,244,5
0.5092,32,4
-0.018199999999999855,225,2
0.7841,76,1
-2.9812,214,1
-4.005400000000002,729,2
0.004,25,3
-0.0474,40,1
0.1747,221,3
-0.5975000000000001,363,3
2.0008,221,3
0.008,311,1
1.5138,91,5
4.693399999999999,478,5
0.7138000000000001,120,4
3.9099000000000004,556,4
0.29790000000000005,159,4
-0.9088000000000003,441,2
3.6444999999999994,520,4
-0.7131999999999998,987,2
0.3716,39,3
0.8278999999999999,82,5
2.0712,306,2
-0.4642,83,2
0.4465,23,2
-0.43890000000000007,102,3
-1.0291000000000001,139,3
0.6181,28,5
0.5446000000000002,485,2
1.0579,189,5
2.5206000000000004,138,2
-0.7008000000000001,135,5
0.008,24,1
0.28209999999999996,194,3
-0.5448000000000001,120,1
0.061899999999999955,141,2
1.0118,29,4
0.034599999999999964,61,2
1.4034000000000004,116,3
0,52,5
0.012499999999999997,64,1
0.2333,26,5
0,21,4
-0.06200000000000003,215,2
0.5682,46,5
0.1137,22,4
0.8446,48,4
1.55,121,4
5.322999999999997,665,5
1.0857999999999999,26,5
1.4617,395,4
-0.019600000000000062,111,1
-0.2775,67,3
-1.0246,58,1
0.12490000000000001,29,5
-1.0268000000000002,58,2
0.10310000000000002,73,1
0,30,1
0.9787999999999999,278,4
0.06280000000000002,119,3
-0.08429999999999999,126,3
0.9141,26,5
0.25499999999999995,60,3
-0.10649999999999998,149,1
0.3796,52,4
-0.03429999999999994,94,1
-0.27780000000000005,75,3
0.6945,100,3
0.5276,28,1
0.004,28,4
1.4116999999999997,262,4
1.2228999999999999,157,2
-1.0943999999999998,178,2
1.1512,50,2
1.4276,187,2
-0.6018000000000001,134,2
0.5528,26,1
-0.5379999999999999,113,1
0.0675,43,1
0.5946999999999999,29,5
0.6212,159,5
-1.5906,47,1
0,25,1
0.6215,478,3
0.6694,688,3
0.1335,72,4
-0.8344,148,2
0.5036999999999999,189,3
-1.6761000000000001,310,2
-1.6375,300,2
-0.19510000000000008,378,5
-0.0167,30,3
0.8393,125,4
-1.3790999999999998,32,2
0.7323,78,5
0.012,28,4
0.4838,48,4
0.41059999999999997,101,4
-0.8767,40,1
0.6261,57,3
0.3756,27,3
2.5015,207,5
-1.1555,376,2
0.6097,67,4
-0.04290000000000005,99,3
-0.1649,46,2
1.1694,30,5
1.5206,223,5
-1.2265000000000001,83,3
-0.4787,33,3
-0.40359999999999985,305,4
1.4129999999999998,208,4
-0.118,352,4
0.287,42,3
1.1269,26,5
1.6936000000000002,31,5
-0.27759999999999996,224,1
1.2179000000000002,78,4
-0.3909,172,2
2.1800999999999995,111,5
0.37079999999999996,50,1
-0.0167,62,1
-2.0460000000000003,99,1
3.8653,258,4
4.9800999999999975,993,3
0.9811999999999996,257,2
-0.4941999999999999,104,4
0.05569999999999997,80,1
0.6758,27,5
0.004,30,3
0.041799999999999976,62,4
-0.5395000000000001,25,3
-0.7525,160,1
0.313,35,3
0.9089999999999998,422,2
-0.37020000000000003,32,1
0.29130000000000006,23,3
-0.17359999999999998,116,3
-1.2590999999999999,162,3
3.3341,1332,4
0.0032000000000000006,25,3
0.8331,71,4
0.06740000000000002,90,4
-0.7093,138,2
0.3876,26,3
-0.382,573,4
3.0512,529,2
0.8221,38,5
0.401,25,5
0.7969,37,5
-0.030399999999999955,281,1
0.619,164,4
-0.3542,103,1
1.3380999999999998,56,4
-0.05580000000000007,249,1
-0.9261999999999999,142,2
-0.8359,131,2
0.4654,35,4
0.6059999999999999,248,2
0.7421,141,5
0.2221,27,2
0.3797,24,5
0.5092,59,1
1.6141,60,5
0.004,56,1
1.5779999999999998,48,5
1.295,112,2
0.5634999999999999,81,5
-0.11269999999999991,128,2
-2.03,148,3
-0.6425000000000001,93,1
0.3559,110,5
0,21,1
-0.2802,32,2
-0.5388,20,1
0.24369999999999997,271,3
0.6031,27,5
2.2855,152,5
-0.3854,54,5
-0.026500000000000086,104,5
0.8577,63,3
0,24,1
-1.29,44,4
0.07580000000000003,123,5
1.3748,196,4
0,34,4
0.10750000000000001,28,2
0.24440000000000012,154,1
-0.7409999999999999,351,2
0.6838999999999998,1350,3
0.0937,78,4
-0.9869000000000001,155,2
0.8797000000000001,449,3
0,26,3
-0.2097,95,1
-1.6853,157,1
1.1041,42,5
0.3461000000000004,179,3
0.3226,26,4
-1.5473999999999999,495,2
-0.6075999999999999,239,1
0.1769,138,2
4.4822,443,3
-2.0176,81,1
-0.3865,44,5
1.1127,83,4
-1.216,101,3
0.004,23,4
0.45420000000000005,207,2
1.7819999999999998,195,4
-0.2753,50,2
1.6808999999999996,450,4
-0.288,100,2
1.7732999999999999,36,5
-1.0617999999999999,186,1
0.3253,26,5
0.3393,55,3
0.008,47,1
-1.5444999999999993,577,3
0.12090000000000001,21,5
-0.06169999999999998,49,4
-0.10399999999999998,209,2
-0.03620000000000004,71,1
0.526,175,4
-2.0766,121,3
1.2703,106,5
-0.6172,75,1
2.5315999999999996,41,5
0.4176000000000001,30,4
1.0266,390,1
0.7553,19,4
-0.2230999999999999,125,3
0.8726,47,2
-0.07599999999999998,24,3
-0.11730000000000002,141,1
1.5785999999999996,100,5
0.13090000000000004,224,2
1.5242,250,5
-1.0124,321,3
0.7472,130,2
-0.8201,37,3
0.7190000000000001,23,5
-3.0645999999999995,1734,2
-0.39770000000000005,43,3
3.3575000000000004,1138,4
-1.4262000000000001,394,2
-2.9591,192,2
0.5356,243,2
0,36,5
0.10399999999999998,163,3
0.9247,161,4
-0.6890000000000001,111,3
0.46069999999999994,29,1
2.9619,336,5
1.3885999999999998,398,1
-3.4737,259,2
-0.2973,71,2
-0.4713,56,1
0.6514000000000001,26,4
0.5025,246,5
2.0282000000000004,54,5
0.4136,80,3
0.6709,86,1
0.004,49,4
-0.2596,71,4
-0.9601,98,1
0,26,4
0.24779999999999985,249,5
2.4135000000000004,540,3
-0.315,132,1
0.5576,38,4
-0.0937,120,2
0.6028,56,5
-0.10889999999999941,934,1
-0.17430000000000012,384,3
-0.07440000000000001,27,5
0.3659,91,2
0.4847,111,4
-1.322,78,3
3.1066000000000007,433,3
0.16230000000000003,89,4
0.182,57,5
0.20760000000000006,207,2
-1.3558000000000001,240,1
-0.5056000000000003,285,2
-0.14259999999999998,110,4
0.037999999999999506,468,4
0.1522999999999998,161,3
-0.0258,44,1
0.8935,56,1
0,24,1
1.7949,211,2
1.8391999999999997,146,4
-1.0242,31,3
-0.17519999999999997,108,3
-0.9860000000000001,187,2
0.9637999999999999,126,5
-1.1696,36,3
-1.0795,62,4
1.0387,30,5
0.18800000000000006,43,2
2.5098000000000003,219,5
0.08960000000000001,127,1
-0.877,78,1
0.37079999999999996,21,5
-1.6199,87,1
0.8590999999999999,608,5
-0.6316999999999998,173,2
-1.6426999999999996,203,2
0,21,4
-4.204200000000003,549,2
0.008,20,5
0.2238,70,3
1.5817999999999999,76,3
-0.6355,46,1
3.1363000000000003,852,4
-0.3327,25,1
0.3886,34,4
-0.4707,64,2
1.6342,224,5
-1.3781,77,3
1.0822,118,4
0.058199999999999974,84,1
1.1523999999999999,53,5
-1.0105000000000002,52,2
-1.0407,65,2
2.2908999999999997,724,4
-0.3865,37,3
-0.14429999999999998,33,4
-0.7706,44,1
0.9122999999999997,303,3
0.6157,221,2
-0.3991000000000001,59,1
0.04859999999999998,31,3
1.9413999999999998,235,4
-1.1257000000000001,168,4
0.008,22,5
-0.923,385,4
-0.010900000000000024,39,5
14.57199999999999,1697,5
-0.39899999999999997,23,3
-1.5997,121,1
-0.08920000000000006,79,3
0.4145000000000001,82,1
-1.3217,141,2
0.004,29,2
0.9929,101,3
-0.6672,39,1
-0.27830000000000005,54,4
-1.3331000000000002,153,3
0,26,5
-0.11010000000000003,25,4
0.7998999999999999,131,4
0.5146000000000001,65,1
0.4715999999999999,294,2
0.6829999999999999,68,4
0.5012,53,3
-0.9514,53,2
8.320799999999991,658,5
0.6890000000000001,378,1
-0.9277,50,1
-0.9703999999999999,143,2
0.030499999999999968,196,3
1.7206,187,5
2.0204999999999997,312,5
1.295,112,2
2.0516000000000005,380,5
-3.7319000000000013,1196,1
-0.7689999999999992,655,3
0.31570000000000004,25,5
-1.7426999999999997,45,2
1.1418000000000001,398,4
-1.6662000000000001,545,3
0.3446,31,4
0.4747,109,5
6.5446999999999855,1691,3
0,26,1
0.56,46,4
0.051699999999999996,38,3
0.7786000000000002,111,5
0.5903,13,5
-1.0738999999999999,112,1
3.2999000000000005,237,1
-2.0009,211,1
0.12090000000000001,45,4
1.2882999999999998,134,4
-0.8860999999999999,59,5
0.13090000000000004,224,2
-0.7999,28,1
0.9563999999999999,91,4
0.004,20,1
0.6753999999999998,114,3
-0.16449999999999998,38,1
0.004,21,4
-2.8653999999999997,61,2
2.4634,667,5
0.45690000000000003,32,5
0.45489999999999997,29,4
4.2591,888,4
-0.0237,98,3
-1.5542,159,3
0.004,112,5
0.16790000000000005,69,3
1.9053,161,3
-1.9672999999999998,318,2
0.9748000000000001,165,3
1.6548,178,3
0.8681,58,5
-1.6223,183,1
-5.2715000000000085,1046,2
-0.5972,78,2
0.05009999999999998,56,2
0.7904,70,4
-0.0065000000000000335,223,2
-0.006999999999999958,94,4
-0.5547000000000001,484,2
-0.7618,36,2
0.05500000000000005,28,5
-1.7466,157,1
0.5554,193,5
-0.034399999999999986,27,1
-0.08620000000000005,108,2
0.5012,48,1
0.746,77,2
0.3011,76,4
0.011200000000000002,64,2
0.8118,120,5
-0.38239999999999996,62,2
-0.2746,37,2
-0.10920000000000002,38,4
2.6128,91,4
0.2492,25,3
-1.6006999999999998,48,4
0.7515000000000001,40,5
0.4919,28,5
0,23,4
6.1823999999999995,446,5
0.016,60,4
1.4769999999999999,49,5
-0.005599999999999999,67,1
-0.7674,29,1
1.7744,123,5
1.3142,112,2
0.4649,52,3
0.3701,34,4
-0.0007999999999999995,70,1
0.9804999999999999,76,5
2.5696,117,5
0.7192000000000001,21,4
0.05849999999999997,79,5
-0.15209999999999999,25,1
0.4901999999999999,109,5
-0.39499999999999996,75,2
0.014400000000000003,130,3
-0.021600000000000064,27,3
0.5229000000000001,45,2
0.1266999999999998,373,3
-0.2991,169,3
-0.4514,133,2
-0.22039999999999998,32,1
-0.4147,75,4
-0.18039999999999998,73,1
1.6548,65,4
-0.0167,23,1
-0.3187,41,1
0.022300000000000042,69,1
-0.5572,76,3
0.4188,163,3
2.4139,159,3
-0.7666,36,2
-2.9807,103,2
-1.1691,83,3
-0.7040000000000002,543,3
0.5725000000000002,169,4
-0.4787,35,4
0.27259999999999995,75,4
-0.0007999999999999995,25,1
0.6941999999999999,53,5
0.9839,93,2
-1.0864,76,3
-1.0036,184,2
0,23,2
-1.7933999999999999,243,1
-0.7722999999999999,326,4
0.38609999999999994,49,5
0.15209999999999993,91,4
-0.7873,27,2
0.3797,59,4
0.29989999999999994,47,1
-0.327,39,1
-0.818,34,3
2.2888,205,3
0.6100000000000001,148,5
0.004,21,4
0.9312,268,3
-0.12479999999999991,91,3
-2.141,204,3
-0.6718,121,1
-0.37360000000000004,122,1
0.3922,81,2
0.011900000000000105,60,4
-0.2636,59,1
-0.5239,155,2
2.7517,227,2
0.3716,23,3
0.3452,89,2
-0.0048,37,5
0.8584999999999999,40,1
-0.39499999999999996,25,1
0.29730000000000006,150,2
-1.2326,68,5
-0.538,149,3
0.16850000000000004,58,5
0.9821,24,5
-0.8682000000000001,107,1
0.6750999999999998,152,3
0.5172,221,4
0.1029,75,4
-0.14350000000000007,115,5
-1.1358,28,2
0.3698,29,5
0.007200000000000001,38,5
-1.822,138,1
0.3186,81,3
1.0271,54,5
1.8533999999999997,174,5
-0.9213,70,1
0.004,98,1
1.7554999999999998,889,4
0.7644999999999998,169,3
-0.1875,119,4
0.393,25,4
0.521,240,1
-1.6340999999999999,39,1
1.9260999999999997,325,3
-0.1649,41,4
0.6183,27,5
-1.0602,471,2
0.12410000000000002,113,4
-0.7911999999999999,71,4
0.2859,127,2
0.007200000000000001,181,1
-2.414,2056,2
0.8934999999999998,108,4
0.5185,165,5
-0.05740000000000001,37,5
0.004,69,1
-0.5413,26,3
1.4617,395,4
0.37739999999999996,62,2
0.3186,25,4
0.004,36,1
-0.39499999999999996,75,2
-0.8772000000000001,68,2
-0.7674,29,1
1.9844000000000002,240,3
-0.40390000000000004,75,5
0.8283,317,2
-0.5198,108,3
